0.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/eygraber/compose-color-picker-iosarm64/0.0.17/compose-color-picker-iosarm64-0.0.17.jar returned status 404
0.0.17	metadata	2024-01-26T17:29:48Z	
0.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/eygraber/compose-color-picker-iosarm64/0.0.18/compose-color-picker-iosarm64-0.0.18.jar returned status 404
0.0.18	metadata	2024-04-26T22:57:37Z	
0.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/eygraber/compose-color-picker-iosarm64/0.0.19/compose-color-picker-iosarm64-0.0.19.jar returned status 404
0.0.19	metadata	2024-04-28T18:43:23Z	
