1.0		2011-09-09T08:27:34Z	
1.1		2011-12-08T09:49:24Z	
1.10		2014-01-22T12:59:46Z	
1.2		2012-02-02T07:45:45Z	
1.3		2012-03-13T11:46:27Z	
1.4		2012-04-05T06:51:14Z	
1.5		2012-04-05T07:06:14Z	
1.8		2012-09-14T08:27:03Z	
