0.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/zed-platform/zed-service-document-mongodb/0.0.16/zed-service-document-mongodb-0.0.16.jar returned status 404
0.0.16	classes	2015-01-29T12:14:51Z	
0.0.17			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/zed-platform/zed-service-document-mongodb/0.0.17/zed-service-document-mongodb-0.0.17.jar returned status 404
0.0.17	classes	2015-02-06T23:05:57Z	
0.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/zed-platform/zed-service-document-mongodb/0.0.18/zed-service-document-mongodb-0.0.18.jar returned status 404
0.0.18	classes	2015-02-28T17:00:42Z	
0.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/zed-platform/zed-service-document-mongodb/0.0.19/zed-service-document-mongodb-0.0.19.jar returned status 404
0.0.19	classes	2015-03-16T07:10:49Z	
0.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/zed-platform/zed-service-document-mongodb/0.0.20/zed-service-document-mongodb-0.0.20.jar returned status 404
0.0.20	classes	2015-04-01T21:01:35Z	
