2.0	named	com.github.cowwoc.token-bucket	token-bucket	2022-02-21T15:05:24Z	2.0
3.0	named	com.github.cowwoc.token-bucket	token-bucket	2022-02-24T23:46:03Z	3.0
4.0	named	com.github.cowwoc.token-bucket	token-bucket	2022-02-26T07:45:59Z	4.0
4.1	named	com.github.cowwoc.token-bucket	token-bucket	2022-03-11T14:05:59Z	4.1
4.2	named	com.github.cowwoc.token-bucket	token-bucket	2022-03-11T14:43:25Z	4.2
5.0	named	com.github.cowwoc.token-bucket	token-bucket	2022-07-06T00:23:01Z	5.0
5.1	named	com.github.cowwoc.token-bucket	token-bucket	2022-08-22T22:50:11Z	5.1
5.2	named	com.github.cowwoc.token-bucket	token-bucket	2022-09-02T15:45:51Z	5.2
6.0	named	com.github.cowwoc.token-bucket	token-bucket	2022-09-19T05:02:31Z	6.0
6.1	named	com.github.cowwoc.token-bucket	token-bucket	2022-09-22T08:19:42Z	6.1
