6.1	com.github.cowwoc.token-bucket	token-bucket	6.1
6.0	com.github.cowwoc.token-bucket	token-bucket	6.0
5.2	com.github.cowwoc.token-bucket	token-bucket	5.2
5.1	com.github.cowwoc.token-bucket	token-bucket	5.1
5.0	com.github.cowwoc.token-bucket	token-bucket	5.0
4.2	com.github.cowwoc.token-bucket	token-bucket	4.2
4.1	com.github.cowwoc.token-bucket	token-bucket	4.1
4.0	com.github.cowwoc.token-bucket	token-bucket	4.0
3.0	com.github.cowwoc.token-bucket	token-bucket	3.0
2.0	com.github.cowwoc.token-bucket	token-bucket	2.0
