2.0.25	io.github.factoryfx	nanoservice	2.0.25
2.0.24	io.github.factoryfx	nanoservice	2.0.24
2.0.23	io.github.factoryfx	nanoservice	2.0.23
2.0.22	io.github.factoryfx	nanoservice	2.0.22
2.0.21	io.github.factoryfx	nanoservice	2.0.21
2.0.20	io.github.factoryfx	nanoservice	2.0.20
2.0.19	io.github.factoryfx	nanoservice	2.0.19
2.0.17	io.github.factoryfx	nanoservice	2.0.17
2.0.15	io.github.factoryfx	nanoservice	2.0.15
2.0.14	io.github.factoryfx	nanoservice	2.0.14
2.0.13	io.github.factoryfx	nanoservice	2.0.13
2.0.12	io.github.factoryfx	nanoservice	2.0.12
2.0.11	io.github.factoryfx	nanoservice	2.0.11
2.0.9	io.github.factoryfx	nanoservice	2.0.9
2.0.5	io.github.factoryfx	nanoservice	2.0.5
2.0.0	io.github.factoryfx	nanoservice	2.0.0
