1.0.0.M4	automatic	io.micronaut.configuration	kafka-streams	2018-08-30T07:37:29Z	
1.0.0.RC2	automatic	io.micronaut.configuration	kafka-streams	2018-10-09T12:34:38Z	
1.0.0.RC3	automatic	io.micronaut.configuration	micronaut-kafka-streams	2018-10-16T16:19:38Z	
1.0.0	automatic	io.micronaut.configuration	micronaut-kafka-streams	2018-10-23T18:22:16Z	
1.0.1	automatic	io.micronaut.configuration	micronaut-kafka-streams	2018-11-14T11:19:40Z	
1.0.2	automatic	io.micronaut.configuration	micronaut-kafka-streams	2018-12-20T08:00:50Z	
1.0.3	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-01-10T14:38:57Z	
1.0.4	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-01-14T15:56:10Z	
1.1.0.RC1	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-02-06T08:07:48Z	
1.1.0.RC2	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-03-12T11:30:54Z	
1.1.0.RC3	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-03-26T10:58:05Z	
1.1.0	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-04-11T13:06:05Z	
1.1.1	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-07-04T09:26:36Z	
1.2.0.RC1	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-07-06T15:25:43Z	
1.2.0	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-08-01T14:21:55Z	
1.3.0	automatic	io.micronaut.configuration	micronaut-kafka-streams	2019-11-20T07:20:54Z	
1.4.0	automatic	io.micronaut.configuration	micronaut-kafka-streams	2020-01-10T08:00:19Z	
