0.18.100	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.18.0	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.1000	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.900	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.800	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.700	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.600	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.500	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.400	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.300	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.200	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.100	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.17.0	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.800	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.700	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.600	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.500	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.400	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.300	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.200	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.100	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.16.0	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.15.0	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.1100	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.1000	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.900	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.800	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.700	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.600	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.500	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.400	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.300	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
0.14.200	automatic	org.eclipse.platform	org.eclipse.e4.ui.workbench.swt
