3.1.13	named	org.glassfish.ha	ha-api	2021-04-06T15:02:48Z	3.1.13
6.2.2	named	org.glassfish.main.extras	glassfish-embedded-all	2021-10-01T12:27:39Z	3.1.13
6.2.3	named	org.glassfish.main.extras	glassfish-embedded-all	2021-11-18T16:40:58Z	3.1.13
7.0.0-M1	named	org.glassfish.main.extras	glassfish-embedded-all	2021-12-29T16:47:08Z	3.1.13
6.2.4	named	org.glassfish.main.extras	glassfish-embedded-all	2022-01-09T17:53:26Z	3.1.13
6.2.5	named	org.glassfish.main.extras	glassfish-embedded-all	2022-02-12T17:42:52Z	3.1.13
7.0.0-M2	named	org.glassfish.main.extras	glassfish-embedded-all	2022-02-24T23:53:20Z	3.1.13
7.0.0-M3	named	org.glassfish.main.extras	glassfish-embedded-all	2022-03-18T23:24:04Z	3.1.13
7.0.0-M4	named	org.glassfish.main.extras	glassfish-embedded-all	2022-04-11T15:05:38Z	3.1.13
7.0.0-M10	named	org.glassfish.main.extras	glassfish-embedded-all	2022-11-21T00:07:34Z	3.1.13
7.0.0	named	org.glassfish.main.extras	glassfish-embedded-all	2022-12-13T19:54:31Z	3.1.13
7.0.1	named	org.glassfish.main.extras	glassfish-embedded-all	2023-01-29T21:28:48Z	3.1.13
7.0.2	named	org.glassfish.main.extras	glassfish-embedded-all	2023-02-24T14:06:08Z	3.1.13
7.0.3	named	org.glassfish.main.extras	glassfish-embedded-all	2023-03-29T20:03:38Z	3.1.13
7.0.4	named	org.glassfish.main.extras	glassfish-embedded-all	2023-04-27T00:47:43Z	3.1.13
7.0.5	named	org.glassfish.main.extras	glassfish-embedded-all	2023-05-27T10:54:27Z	3.1.13
7.0.6	named	org.glassfish.main.extras	glassfish-embedded-all	2023-06-28T11:27:46Z	3.1.13
7.0.7	named	org.glassfish.main.extras	glassfish-embedded-all	2023-07-28T12:21:16Z	3.1.13
7.0.8	named	org.glassfish.main.extras	glassfish-embedded-all	2023-08-27T23:24:29Z	3.1.13
7.0.9	named	org.glassfish.main.extras	glassfish-embedded-all	2023-09-26T16:44:10Z	3.1.13
7.0.10	named	org.glassfish.main.extras	glassfish-embedded-all	2023-10-27T19:28:30Z	3.1.13
7.0.11	named	org.glassfish.main.extras	glassfish-embedded-all	2023-12-04T13:12:05Z	3.1.13
8.0.0-M1	named	org.glassfish.main.extras	glassfish-embedded-all	2023-12-23T14:18:05Z	3.1.13
7.0.12	named	org.glassfish.main.extras	glassfish-embedded-all	2024-01-29T11:46:06Z	3.1.13
8.0.0-M2	named	org.glassfish.main.extras	glassfish-embedded-all	2024-02-10T01:59:07Z	3.1.13
7.0.13	named	org.glassfish.main.extras	glassfish-embedded-all	2024-02-28T18:25:19Z	3.1.13
8.0.0-M3	named	org.glassfish.main.extras	glassfish-embedded-all	2024-03-19T01:40:42Z	3.1.13
7.0.14	named	org.glassfish.main.extras	glassfish-embedded-all	2024-03-30T18:05:00Z	3.1.13
8.0.0-JDK17-M5	named	org.glassfish.main.extras	glassfish-embedded-all	2024-04-17T23:57:13Z	3.1.13
8.0.0-M5	named	org.glassfish.main.extras	glassfish-embedded-all	2024-04-18T11:51:43Z	3.1.13
8.0.0-M6	named	org.glassfish.main.extras	glassfish-embedded-all	2024-05-14T07:49:35Z	3.1.13
8.0.0-JDK17-M6	named	org.glassfish.main.extras	glassfish-embedded-all	2024-05-14T11:05:03Z	3.1.13
7.0.15	named	org.glassfish.main.extras	glassfish-embedded-all	2024-05-31T14:34:32Z	3.1.13
7.0.16	named	org.glassfish.main.extras	glassfish-embedded-all	2024-07-30T14:16:07Z	3.1.13
8.0.0-M7	named	org.glassfish.main.extras	glassfish-embedded-all	2024-08-05T19:26:20Z	3.1.13
8.0.0-JDK17-M7	named	org.glassfish.main.extras	glassfish-embedded-all	2024-08-06T19:29:39Z	3.1.13
7.0.17	named	org.glassfish.main.extras	glassfish-embedded-all	2024-08-29T23:20:52Z	3.1.13
7.0.18	named	org.glassfish.main.extras	glassfish-embedded-all	2024-10-02T10:05:08Z	3.1.13
8.0.0-M8	named	org.glassfish.main.extras	glassfish-embedded-all	2024-10-30T21:27:42Z	3.1.13
7.0.19	named	org.glassfish.main.extras	glassfish-embedded-all	2024-11-01T00:18:24Z	3.1.13
7.0.20	named	org.glassfish.main.extras	glassfish-embedded-all	2024-12-02T23:19:44Z	3.1.13
8.0.0-M9	named	org.glassfish.main.extras	glassfish-embedded-all	2024-12-10T14:34:27Z	3.1.13
8.0.0-JDK17-M9	named	org.glassfish.main.extras	glassfish-embedded-all	2024-12-10T17:02:11Z	3.1.13
7.0.21	named	org.glassfish.main.extras	glassfish-embedded-all	2025-01-02T16:00:01Z	3.1.13
7.0.22	named	org.glassfish.main.extras	glassfish-embedded-all	2025-01-31T18:34:03Z	3.1.13
8.0.0-M10	named	org.glassfish.main.extras	glassfish-embedded-all	2025-02-28T21:18:48Z	3.1.13
8.0.0-JDK17-M10	named	org.glassfish.main.extras	glassfish-embedded-all	2025-03-05T18:04:16Z	3.1.13
7.0.23	named	org.glassfish.main.extras	glassfish-embedded-all	2025-03-11T15:41:34Z	3.1.13
8.0.0-M11	named	org.glassfish.main.extras	glassfish-embedded-all	2025-04-04T10:14:59Z	3.1.13
7.0.24	named	org.glassfish.main.extras	glassfish-embedded-all	2025-04-22T16:42:52Z	3.1.13
8.0.0-M12	named	org.glassfish.main.extras	glassfish-embedded-all	2025-05-25T22:22:29Z	3.1.13
7.0.25	named	org.glassfish.main.extras	glassfish-embedded-all	2025-05-27T15:26:30Z	3.1.13
8.0.0-JDK17-M12	named	org.glassfish.main.extras	glassfish-embedded-all	2025-05-31T22:37:08Z	3.1.13
7.0.26	named	org.glassfish.main.extras	glassfish-embedded-all	2026-06-27T19:57:46Z	3.1.13
