4.0.0-dev1	named	love.forte.simbot	simbot-api-jvm	2024-01-15T09:52:08Z	
4.0.0-dev2	named	love.forte.simbot	simbot-api-jvm	2024-01-15T13:16:07Z	
4.0.0-dev3	named	love.forte.simbot	simbot-api-jvm	2024-01-16T19:09:56Z	
4.0.0-dev4	named	love.forte.simbot	simbot-api-jvm	2024-01-17T10:16:21Z	
4.0.0-dev5	named	love.forte.simbot	simbot-api-jvm	2024-01-17T14:39:43Z	
4.0.0-dev6	named	love.forte.simbot	simbot-api-jvm	2024-01-17T20:10:26Z	
4.0.0-dev7	named	love.forte.simbot	simbot-api-jvm	2024-01-18T18:00:52Z	
4.0.0-dev8	named	love.forte.simbot	simbot-api-jvm	2024-01-18T19:09:35Z	
4.0.0-dev9	named	love.forte.simbot	simbot-api-jvm	2024-01-18T19:27:07Z	
4.0.0-dev10	named	love.forte.simbot	simbot-api-jvm	2024-01-19T10:56:33Z	
4.0.0-dev11	named	love.forte.simbot	simbot-api-jvm	2024-01-19T12:24:44Z	
4.0.0-dev12	named	love.forte.simbot	simbot-api-jvm	2024-01-19T17:14:12Z	
4.0.0-dev13	named	love.forte.simbot	simbot-api-jvm	2024-01-21T09:01:48Z	
4.0.0-dev14	named	love.forte.simbot	simbot-api-jvm	2024-01-23T11:37:51Z	
4.0.0-dev15	named	love.forte.simbot	simbot-api-jvm	2024-01-26T10:33:32Z	
4.0.0-dev16	named	love.forte.simbot	simbot-api-jvm	2024-01-27T08:53:24Z	
4.0.0-dev17	named	love.forte.simbot	simbot-api-jvm	2024-02-03T13:31:40Z	
4.0.0-dev18	named	love.forte.simbot	simbot-api-jvm	2024-02-04T06:56:36Z	
4.0.0-beta1	named	love.forte.simbot	simbot-api-jvm	2024-02-25T12:59:58Z	
4.0.0-beta2	named	love.forte.simbot	simbot-api-jvm	2024-03-24T08:19:24Z	
4.0.0-beta3	named	love.forte.simbot	simbot-api-jvm	2024-03-24T15:55:35Z	
4.0.0-RC1	named	love.forte.simbot	simbot-api-jvm	2024-05-25T14:57:25Z	
4.0.0-RC2	named	love.forte.simbot	simbot-api-jvm	2024-06-02T17:11:39Z	
4.0.0-RC3	named	love.forte.simbot	simbot-api-jvm	2024-06-07T19:30:12Z	
4.0.0	named	love.forte.simbot	simbot-api-jvm	2024-06-14T20:40:43Z	
4.0.1	named	love.forte.simbot	simbot-api-jvm	2024-06-16T18:28:19Z	
4.1.0	named	love.forte.simbot	simbot-api-jvm	2024-06-23T18:32:11Z	
4.2.0	named	love.forte.simbot	simbot-api-jvm	2024-07-09T15:45:36Z	
4.3.0	named	love.forte.simbot	simbot-api-jvm	2024-07-15T19:59:10Z	
4.3.1	named	love.forte.simbot	simbot-api-jvm	2024-07-28T07:18:29Z	
4.4.0	named	love.forte.simbot	simbot-api-jvm	2024-08-01T09:36:35Z	
4.5.0	named	love.forte.simbot	simbot-api-jvm	2024-08-05T14:57:04Z	
4.6.0	named	love.forte.simbot	simbot-api-jvm	2024-08-14T11:04:55Z	
4.6.1	named	love.forte.simbot	simbot-api-jvm	2024-10-12T14:36:53Z	
4.7.0-beta1	named	love.forte.simbot	simbot-api-jvm	2024-10-16T04:31:20Z	
4.7.0	named	love.forte.simbot	simbot-api-jvm	2024-10-23T03:47:28Z	
4.8.0	named	love.forte.simbot	simbot-api-jvm	2024-11-22T08:08:34Z	
4.9.0	named	love.forte.simbot	simbot-api-jvm	2024-12-03T13:11:09Z	
4.10.0	named	love.forte.simbot	simbot-api-jvm	2024-12-30T07:29:53Z	
4.11.0	named	love.forte.simbot	simbot-api-jvm	2025-02-23T13:27:42Z	
4.11.1	named	love.forte.simbot	simbot-api-jvm	2025-04-18T11:25:24Z	
4.12.0	named	love.forte.simbot	simbot-api-jvm	2025-04-23T05:25:41Z	
4.13.0	named	love.forte.simbot	simbot-api-jvm	2025-06-23T04:20:48Z	
4.14.0	named	love.forte.simbot	simbot-api-jvm	2025-09-13T10:03:08Z	
4.15.0	named	love.forte.simbot	simbot-api-jvm	2026-01-06T10:21:06Z	
5.0.0-Preview1	named	love.forte.simbot	simbot-api-jvm	2026-01-09T16:48:55Z	
5.0.0-Preview2	named	love.forte.simbot	simbot-api-jvm	2026-05-09T08:56:19Z	
5.0.0-Preview3	named	love.forte.simbot	simbot-api-jvm	2026-06-26T11:03:08Z	
