3.2.17	com.orientechnologies	orientdb-jdbc	3.2.17
3.2.16	com.orientechnologies	orientdb-jdbc	3.2.16
3.2.15	com.orientechnologies	orientdb-jdbc	3.2.15
3.2.14	com.orientechnologies	orientdb-jdbc	3.2.14
3.2.13	com.orientechnologies	orientdb-jdbc	3.2.13
3.2.12	com.orientechnologies	orientdb-jdbc	3.2.12
3.2.11	com.orientechnologies	orientdb-jdbc	3.2.11
3.2.10	com.orientechnologies	orientdb-jdbc	3.2.10
3.2.9	com.orientechnologies	orientdb-jdbc	3.2.9
3.2.8	com.orientechnologies	orientdb-jdbc	3.2.8
3.2.7	com.orientechnologies	orientdb-jdbc	3.2.7
3.2.6	com.orientechnologies	orientdb-jdbc	3.2.6
3.2.5	com.orientechnologies	orientdb-jdbc	3.2.5
3.2.4	com.orientechnologies	orientdb-jdbc	3.2.4
3.2.3	com.orientechnologies	orientdb-jdbc	3.2.3
3.2.2	com.orientechnologies	orientdb-jdbc	3.2.2
3.2.1	com.orientechnologies	orientdb-jdbc	3.2.1
3.2.0	com.orientechnologies	orientdb-jdbc	3.2.0
