2.3.600	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.500	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.400	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.300	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.200	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.100	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.3.0	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.2.200	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.2.100	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.2.0	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.500	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.400	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.300	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.200	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.100	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
2.1.0	automatic	org.eclipse.platform	org.eclipse.equinox.simpleconfigurator.manipulator
