0.6		2014-09-19T12:54:07Z	
0.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/getbase/android/schema/library/0.7/library-0.7.jar returned status 404
0.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/getbase/android/schema/library/0.8/library-0.8.jar returned status 404
