1.4.300	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.4.200	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.4.100	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.4.50	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.4.0	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.1300	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.1200	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.1100	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.1000	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.900	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.800	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.700	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.600	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.500	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.400	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.300	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.200	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.110	automatic	org.eclipse.jdt	org.eclipse.jdt.compiler.apt
1.3.100.v20171130-1050	automatic	org.eclipse.tycho	org.eclipse.jdt.compiler.apt
1.3.60.v20180316-1720_BETA_JAVA10	automatic	org.eclipse.tycho	org.eclipse.jdt.compiler.apt
