2.10		2011-08-18T11:21:10Z	
2.10-RC1		2011-08-05T15:07:11Z	
2.10-RC2		2011-08-09T09:43:48Z	
2.11		2011-09-30T15:16:51Z	
2.11-RC1		2011-09-15T21:46:20Z	
2.11-RC2		2011-09-25T19:04:26Z	
2.11-RC3		2011-09-28T16:43:13Z	
2.12		2011-11-28T11:00:08Z	
2.12-RC1		2011-11-09T10:21:52Z	
2.12-RC2		2011-11-14T14:16:00Z	
2.13		2012-01-17T07:44:13Z	
2.13-RC1		2012-01-03T16:49:34Z	
2.13-RC2		2012-01-05T08:13:45Z	
2.13-RC3		2012-01-10T22:19:39Z	
2.13.1		2012-01-30T14:56:37Z	
2.14		2012-03-16T16:06:44Z	
2.14-RC1		2012-02-27T15:04:44Z	
2.14-RC2		2012-03-07T14:58:53Z	
2.14-RC3		2012-03-08T15:41:28Z	
2.14-RC4		2012-03-12T16:22:52Z	
2.15-RC1		2012-04-06T11:47:07Z	
2.15-RC2		2012-04-10T15:11:20Z	
2.4		2010-11-16T15:04:38Z	
2.4-RC1		2010-11-09T17:29:34Z	
2.4-RC2		2010-11-12T16:44:32Z	
2.4.1		2010-11-18T13:52:18Z	
2.5		2011-01-13T23:17:25Z	
2.5-RC1		2011-01-05T14:03:06Z	
2.6		2011-02-18T10:01:10Z	
2.6-RC1		2011-02-14T16:22:32Z	
2.7		2011-03-31T17:43:48Z	
2.7-RC2		2011-03-18T14:24:36Z	
2.7-RC3		2011-03-28T17:05:13Z	
2.8		2011-05-18T19:22:39Z	
2.8-RC2		2011-05-09T18:49:53Z	
2.9		2011-07-17T21:14:41Z	
2.9-RC1		2011-07-08T15:56:57Z	
3.0		2012-04-17T13:04:55Z	
3.0-RC3		2012-04-13T10:50:17Z	
3.0.1		2012-05-11T13:03:48Z	
3.0.1-RC1		2012-05-10T15:29:14Z	
3.1		2012-06-13T08:26:51Z	
3.1-RC1		2012-05-30T13:37:11Z	
3.1-RC2		2012-05-31T15:23:23Z	
3.1-RC3		2012-06-08T13:48:11Z	
3.1.1		2012-06-25T10:58:45Z	
3.2		2012-08-06T06:55:59Z	
3.2-RC1		2012-07-23T09:52:53Z	
3.2-RC2		2012-07-25T12:49:32Z	
3.2-RC3		2012-07-27T10:21:11Z	
3.2.1		2012-10-02T14:06:50Z	
3.2.1-RC1		2012-09-13T12:15:19Z	
3.3		2012-10-23T12:50:13Z	
3.3-RC1		2012-10-11T15:51:07Z	
3.3-RC2		2012-10-16T11:13:32Z	
3.3-RC3		2012-10-19T15:35:50Z	
3.3.1		2012-11-06T18:13:35Z	
3.3.2		2012-11-21T09:41:59Z	
