0.117	named	org.reaktivity	nukleus-tcp
0.115	named	org.reaktivity	nukleus-tcp
0.114	named	org.reaktivity	nukleus-tcp
0.113	named	org.reaktivity	nukleus-tcp
0.112	named	org.reaktivity	nukleus-tcp
0.111	named	org.reaktivity	nukleus-tcp
0.110	automatic	org.reaktivity	nukleus-tcp
0.109	automatic	org.reaktivity	nukleus-tcp
0.108	automatic	org.reaktivity	nukleus-tcp
0.107	automatic	org.reaktivity	nukleus-tcp
0.106	automatic	org.reaktivity	nukleus-tcp
0.105	automatic	org.reaktivity	nukleus-tcp
0.104	automatic	org.reaktivity	nukleus-tcp
0.103	automatic	org.reaktivity	nukleus-tcp
0.102	automatic	org.reaktivity	nukleus-tcp
0.101	automatic	org.reaktivity	nukleus-tcp
0.100	automatic	org.reaktivity	nukleus-tcp
0.99	automatic	org.reaktivity	nukleus-tcp
0.98	automatic	org.reaktivity	nukleus-tcp
0.97	automatic	org.reaktivity	nukleus-tcp
0.96	automatic	org.reaktivity	nukleus-tcp
0.95	automatic	org.reaktivity	nukleus-tcp
0.94	automatic	org.reaktivity	nukleus-tcp
0.93	automatic	org.reaktivity	nukleus-tcp
0.92	automatic	org.reaktivity	nukleus-tcp
0.91	automatic	org.reaktivity	nukleus-tcp
0.90	automatic	org.reaktivity	nukleus-tcp
0.89	automatic	org.reaktivity	nukleus-tcp
0.88	automatic	org.reaktivity	nukleus-tcp
0.87	automatic	org.reaktivity	nukleus-tcp
0.86	automatic	org.reaktivity	nukleus-tcp
0.85	automatic	org.reaktivity	nukleus-tcp
0.84	automatic	org.reaktivity	nukleus-tcp
0.83	automatic	org.reaktivity	nukleus-tcp
0.82	automatic	org.reaktivity	nukleus-tcp
0.81	automatic	org.reaktivity	nukleus-tcp
0.80	automatic	org.reaktivity	nukleus-tcp
0.79	automatic	org.reaktivity	nukleus-tcp
0.78	automatic	org.reaktivity	nukleus-tcp
0.77	automatic	org.reaktivity	nukleus-tcp
