com.alibaba.ververica	allowed
commons-codec	allowed
ai.platon.gora	blocked
cn.ctyun	blocked
com.adobe.granite	blocked
com.aliyun	blocked
com.aliyun.odps	blocked
com.amazonaws	blocked
com.clickhouse.spark	blocked
com.gitee.melin	blocked
com.google.cloud	blocked
com.guicedee.services	blocked
com.ibm.cloud	blocked
com.ibm.cos	blocked
com.jkoolcloud.tnt4j.streams	blocked
com.lancedb	blocked
com.liquibase	blocked
com.mirakl	blocked
com.pinterest.kafka.tieredstorage	blocked
com.qcloud	blocked
com.republicate.modality	blocked
com.sonatype.central.testing.amazon	blocked
com.suprsend	blocked
com.teamscale	blocked
com.vonage	blocked
de.knightsoft-net	blocked
eu.maveniverse.maven.mima.runtime	blocked
eu.maveniverse.maven.njord.publisher	blocked
gov.nasa.pds	blocked
io.bdeploy	blocked
io.elastic	blocked
io.github.codenilson	blocked
io.github.dreamvoid	blocked
io.github.haiphamcoder	blocked
io.github.noobdogcloud	blocked
io.github.ptc-alm	blocked
io.github.rsv-code	blocked
io.gitlab.cupofcode	blocked
io.kestra.plugin	blocked
io.openlineage	blocked
io.ryft	blocked
io.telicent.jena.graphql	blocked
io.trino	blocked
org.apache.beam	blocked
org.apache.druid.extensions.contrib	blocked
org.apache.flink	blocked
org.apache.gravitino	blocked
org.apache.iceberg	blocked
org.apache.jackrabbit	blocked
org.apache.james.jdkim	blocked
org.apache.jena	blocked
org.apache.maven.resolver	blocked
org.apache.pinot	blocked
org.apache.servicemix.bundles	blocked
org.apache.storm	blocked
org.apache.tika	blocked
org.apache.tomcat	blocked
org.bitbucket.bradleysmithllc.etlunit	blocked
org.camunda.bpm.extension	blocked
org.cibseven.bpm.extension	blocked
org.drools	blocked
org.duracloud.mill	blocked
org.eclipse.jetty	blocked
org.graylog.shaded	blocked
org.htmlunit	blocked
org.jboss.shrinkwrap.resolver	blocked
org.jolokia	blocked
org.kie	blocked
org.liquibase	blocked
org.neo4j.procedure	blocked
org.operaton.bpm.extension	blocked
org.operaton.connect	blocked
org.ops4j.pax.url	blocked
org.sonarsource.go	blocked
org.sonarsource.slang	blocked
org.springframework.cloud	blocked
org.wso2.orbit.org.opensaml	blocked
org.xpertss	blocked
software.amazon.awssdk	blocked
software.amazon.jdbc	blocked
software.amazon.smithy	blocked
