2.1	io.github.astrapi69	jaxb-extensions	2.1
2	io.github.astrapi69	jaxb-extensions	2
1.3	io.github.astrapi69	jaxb-extensions	1.3
1.2	io.github.astrapi69	jaxb-extensions	1.2
1.1	io.github.astrapi69	jaxb-extensions	1.1
