2026.7.3	org.dddjava.jig	jig-core	2026.7.3
2026.7.2	org.dddjava.jig	jig-core	2026.7.2
2026.7.1	org.dddjava.jig	jig-core	2026.7.1
2026.6.3	org.dddjava.jig	jig-core	2026.6.3
2026.6.2	org.dddjava.jig	jig-core	2026.6.2
2026.6.1	org.dddjava.jig	jig-core	2026.6.1
2026.5.4	org.dddjava.jig	jig-core	2026.5.4
2026.5.3	org.dddjava.jig	jig-core	2026.5.3
2026.5.2	org.dddjava.jig	jig-core	2026.5.2
2026.5.1	org.dddjava.jig	jig-core	2026.5.1
2026.4.8	org.dddjava.jig	jig-core	2026.4.8
2026.4.7	org.dddjava.jig	jig-core	2026.4.7
2026.4.6	org.dddjava.jig	jig-core	2026.4.6
2026.4.5	org.dddjava.jig	jig-core	2026.4.5
2026.4.4	org.dddjava.jig	jig-core	2026.4.4
2026.4.3	org.dddjava.jig	jig-core	2026.4.3
2026.4.2	org.dddjava.jig	jig-core	2026.4.2
2026.4.1	org.dddjava.jig	jig-core	2026.4.1
2026.3.5	org.dddjava.jig	jig-core	2026.3.5
2026.3.4	org.dddjava.jig	jig-core	2026.3.4
2026.3.3	org.dddjava.jig	jig-core	2026.3.3
2026.3.2	org.dddjava.jig	jig-core	2026.3.2
2026.3.1	org.dddjava.jig	jig-core	2026.3.1
2026.2.1	org.dddjava.jig	jig-core	2026.2.1
2026.1.1	org.dddjava.jig	jig-core	2026.1.1
2025.12.1	org.dddjava.jig	jig-core	2025.12.1
2025.11.1	org.dddjava.jig	jig-core	2025.11.1
2025.10.1	org.dddjava.jig	jig-core	2025.10.1
2025.9.1	org.dddjava.jig	jig-core	2025.9.1
2025.8.1	org.dddjava.jig	jig-core	2025.8.1
