1.1	named	io.github.baichangda	parser-protocol-jtt808	2024-07-24T03:38:32Z	
1.2	named	io.github.baichangda	parser-protocol-jtt808	2024-07-24T09:56:22Z	
1.3	named	io.github.baichangda	parser-protocol-jtt808	2024-07-25T01:28:48Z	
1.4	named	io.github.baichangda	parser-protocol-jtt808	2024-07-26T08:33:28Z	
1.5	named	io.github.baichangda	parser-protocol-jtt808	2024-08-02T03:39:59Z	
1.6	named	io.github.baichangda	parser-protocol-jtt808	2024-08-02T09:39:44Z	
1.7	named	io.github.baichangda	parser-protocol-jtt808	2024-08-14T06:27:35Z	
1.8	named	io.github.baichangda	parser-protocol-jtt808	2024-08-14T06:42:23Z	
1.9	named	io.github.baichangda	parser-protocol-jtt808	2024-08-19T02:27:02Z	
1.10	named	io.github.baichangda	parser-protocol-jtt808	2024-09-20T01:13:02Z	
1.11	named	io.github.baichangda	parser-protocol-jtt808	2024-09-23T05:53:43Z	
1.12	named	io.github.baichangda	parser-protocol-jtt808	2024-10-18T06:24:08Z	
1.13	named	io.github.baichangda	parser-protocol-jtt808	2024-11-12T02:54:16Z	
