0.0.1		2012-11-06T21:12:39Z	
0.0.3		2013-01-06T20:00:10Z	
0.0.4		2013-01-10T18:13:29Z	
0.0.5		2013-05-04T20:38:27Z	
0.0.6		2013-05-05T18:24:52Z	
0.0.7		2013-05-09T12:41:43Z	
0.0.8		2013-05-19T18:13:17Z	
0.10.0		2013-06-22T14:11:00Z	
0.12.0		2013-07-08T19:13:47Z	
0.12.1		2013-07-13T15:16:14Z	
0.12.2		2013-07-13T16:17:40Z	
0.12.3		2013-07-13T19:39:19Z	
0.13.0		2013-07-15T20:38:06Z	
0.13.1		2013-07-16T18:17:22Z	
0.14.0		2013-07-16T21:38:41Z	
0.14.1		2013-07-18T01:43:52Z	
0.14.2		2013-07-18T15:27:06Z	
0.15.0		2013-07-23T17:15:24Z	
