1.8.0		2012-10-09T05:48:43Z	
1.8.1		2012-10-10T05:14:19Z	
1.8.2		2012-10-12T14:06:52Z	
1.8.3		2012-10-29T01:15:05Z	
1.8.4		2012-10-31T12:16:13Z	
1.8.5		2012-11-08T06:25:42Z	
2.1.0		2013-01-10T02:07:49Z	
2.1.1		2013-01-10T04:27:00Z	
2.2.0		2013-02-26T06:17:26Z	
2.3.0		2013-04-24T07:46:35Z	
3.0.0		2013-06-14T06:44:02Z	
3.0.1		2013-08-12T09:34:26Z	
3.0.2		2013-09-02T05:26:02Z	
3.1.0		2013-11-28T05:50:44Z	
3.3.0		2014-05-19T01:03:37Z	
3.4.0		2014-09-26T05:30:12Z	
3.6.0		2015-03-25T01:40:43Z	
3.7.1		2015-06-09T07:12:56Z	
3.7.2		2015-06-30T01:42:59Z	
3.7.3		2015-08-07T06:21:18Z	
3.8.0		2015-11-10T06:50:39Z	
3.8.1		2015-11-20T02:36:33Z	
3.8.2		2016-03-18T07:42:27Z	
3.8.3		2016-03-24T08:20:54Z	
3.9.0		2016-05-10T04:36:50Z	
3.9.1		2016-05-23T03:35:56Z	
4.0.0		2016-12-22T06:44:51Z	
4.0.0-alpha-1		2016-09-13T08:34:00Z	
4.0.0-alpha-2		2016-11-17T06:10:47Z	
4.0.0-rc-2		2016-12-09T13:30:52Z	
4.1.0		2017-02-10T10:24:05Z	
4.1.1		2017-02-24T12:50:05Z	
4.2.0		2017-05-26T06:24:29Z	
4.2.0-rc-3		2017-05-15T10:28:04Z	
4.2.0-rc-4		2017-05-19T02:26:50Z	
4.2.0-rc-5		2017-05-23T03:59:08Z	
4.2.1		2017-06-01T03:40:16Z	
4.2.3		2017-08-30T06:23:56Z	
4.2.4		2017-08-30T13:30:25Z	
4.3.0		2017-10-08T13:20:16Z	
4.3.0-alpha-1		2017-09-15T05:26:58Z	
4.3.0-alpha-2		2017-09-25T13:52:08Z	
4.3.0-alpha-3		2017-10-03T06:06:13Z	
4.3.1		2017-11-06T03:04:11Z	
4.3.2		2017-11-23T23:53:07Z	
4.3.3		2017-12-15T03:51:43Z	
4.4.0		2018-01-30T02:20:49Z	
4.4.0-alpha-1		2018-01-11T08:36:26Z	
4.4.0-alpha-2		2018-01-24T05:49:09Z	
4.4.0-alpha-3		2018-01-25T06:22:22Z	
4.4.1		2018-02-01T00:45:01Z	
4.4.3		2018-02-07T04:05:47Z	
4.4.4		2018-04-26T02:38:43Z	
4.4.5		2018-05-10T07:10:11Z	
4.5.0		2018-06-22T06:56:50Z	
4.5.0-rc-1		2018-05-23T01:11:50Z	
4.5.0-rc-2		2018-06-05T05:03:16Z	
4.5.0-rc-3		2018-06-19T00:49:06Z	
4.6.0		2018-07-27T01:17:53Z	
4.6.0-rc-1		2018-07-19T14:12:53Z	
4.6.0-rc-2		2018-07-23T06:15:02Z	
4.6.0-rc-3		2018-07-25T07:10:56Z	
4.6.1		2018-08-13T14:28:40Z	
4.6.2		2018-08-20T06:44:13Z	
