0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.10/papa-safetrace-0.10.jar returned status 404
0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.11/papa-safetrace-0.11.jar returned status 404
0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.12/papa-safetrace-0.12.jar returned status 404
0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.13/papa-safetrace-0.13.jar returned status 404
0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.14/papa-safetrace-0.14.jar returned status 404
0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.15/papa-safetrace-0.15.jar returned status 404
0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.16/papa-safetrace-0.16.jar returned status 404
0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.18/papa-safetrace-0.18.jar returned status 404
0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.19/papa-safetrace-0.19.jar returned status 404
0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.20/papa-safetrace-0.20.jar returned status 404
0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.21/papa-safetrace-0.21.jar returned status 404
0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.22/papa-safetrace-0.22.jar returned status 404
0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.23/papa-safetrace-0.23.jar returned status 404
0.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.24/papa-safetrace-0.24.jar returned status 404
0.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.25/papa-safetrace-0.25.jar returned status 404
0.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.26/papa-safetrace-0.26.jar returned status 404
0.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.27/papa-safetrace-0.27.jar returned status 404
0.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.28/papa-safetrace-0.28.jar returned status 404
0.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.29/papa-safetrace-0.29.jar returned status 404
0.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.30/papa-safetrace-0.30.jar returned status 404
0.33			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.33/papa-safetrace-0.33.jar returned status 404
0.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.34/papa-safetrace-0.34.jar returned status 404
0.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.35/papa-safetrace-0.35.jar returned status 404
0.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.5/papa-safetrace-0.5.jar returned status 404
0.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.6/papa-safetrace-0.6.jar returned status 404
0.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.7/papa-safetrace-0.7.jar returned status 404
0.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.8/papa-safetrace-0.8.jar returned status 404
0.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/squareup/papa/papa-safetrace/0.9/papa-safetrace-0.9.jar returned status 404
