7		2026-07-05T18:37:32Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/ca/mpreg/imagedecoder-armeabi-v7a/7/imagedecoder-armeabi-v7a-7.jar returned status 404
8		2026-07-05T18:49:19Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/ca/mpreg/imagedecoder-armeabi-v7a/8/imagedecoder-armeabi-v7a-8.jar returned status 404
