5.7	io.ebean	ebean-test-containers	5.7
5.6	io.ebean	ebean-test-containers	5.6
5.5	io.ebean	ebean-test-containers	5.5
5.4	io.ebean	ebean-test-docker	5.4
5.3	io.ebean	ebean-test-docker	5.3
5.2	io.ebean	ebean-test-docker	5.2
5.1	io.ebean	ebean-test-docker	5.1
5.0	io.ebean	ebean-test-docker	5.0
5.0-RC2	io.ebean	ebean-test-docker	5.0-RC2
5.0-RC1	io.ebean	ebean-test-docker	5.0-RC1
4.9	io.ebean	ebean-test-docker	4.9
4.8	io.ebean	ebean-test-docker	4.8
4.7	io.ebean	ebean-test-docker	4.7
4.6	io.ebean	ebean-test-docker	4.6
4.5	io.ebean	ebean-test-docker	4.5
4.4	io.ebean	ebean-test-docker	4.4
4.3	io.ebean	ebean-test-docker	4.3
4.2	io.ebean	ebean-test-docker	4.2
4.1	io.ebean	ebean-test-docker	4.1
4.0	io.ebean	ebean-test-docker	4.0
