0.0.21		2019-06-26T23:37:20Z	
0.0.22		2019-07-07T14:09:56Z	
0.0.23		2019-07-11T00:01:30Z	
0.0.24		2019-07-13T12:01:14Z	
0.0.25		2019-07-16T20:25:24Z	
0.0.26		2019-07-16T22:47:23Z	
0.0.27		2019-08-16T01:55:27Z	
0.0.28		2019-08-16T16:46:06Z	
0.0.29		2019-08-16T20:58:40Z	
0.0.30		2019-08-31T23:38:35Z	
0.0.31		2019-09-15T22:27:50Z	
0.0.32		2019-09-18T18:26:47Z	
0.0.33		2019-09-22T16:11:17Z	
0.0.34		2019-09-23T23:22:35Z	
0.1.1		2019-12-17T10:55:57Z	
0.1.11		2020-02-07T21:01:49Z	
0.1.12		2020-02-07T22:49:45Z	
0.1.13		2020-02-10T19:31:59Z	
0.1.14		2020-02-11T18:38:36Z	
0.1.15		2020-02-12T23:36:11Z	
0.1.16		2020-03-10T15:28:01Z	
0.1.17		2020-03-18T13:24:10Z	
0.1.18		2020-03-19T00:13:31Z	
0.1.19		2020-03-20T14:16:11Z	
0.1.2		2019-12-18T13:37:21Z	
0.1.20		2020-03-28T22:45:15Z	
0.1.21		2020-03-31T00:03:01Z	
0.1.22		2020-04-01T16:33:30Z	
0.1.23		2020-04-06T16:49:44Z	
0.1.24		2020-04-10T23:51:20Z	
0.1.25		2020-05-02T12:27:20Z	
0.1.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.26/web-0.1.26.jar returned status 404
0.1.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.27/web-0.1.27.jar returned status 404
0.1.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.28/web-0.1.28.jar returned status 404
0.1.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.29/web-0.1.29.jar returned status 404
0.1.3		2019-12-19T19:40:10Z	
0.1.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.30/web-0.1.30.jar returned status 404
0.1.31			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.31/web-0.1.31.jar returned status 404
0.1.32			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.32/web-0.1.32.jar returned status 404
0.1.33			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.33/web-0.1.33.jar returned status 404
0.1.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.34/web-0.1.34.jar returned status 404
0.1.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.35/web-0.1.35.jar returned status 404
0.1.36			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.36/web-0.1.36.jar returned status 404
0.1.37			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.37/web-0.1.37.jar returned status 404
0.1.38			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.38/web-0.1.38.jar returned status 404
0.1.39			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.39/web-0.1.39.jar returned status 404
0.1.4		2019-12-21T16:09:34Z	
0.1.40			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.40/web-0.1.40.jar returned status 404
0.1.41			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.41/web-0.1.41.jar returned status 404
0.1.42			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.42/web-0.1.42.jar returned status 404
0.1.43			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.43/web-0.1.43.jar returned status 404
0.1.44			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.44/web-0.1.44.jar returned status 404
0.1.45			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.45/web-0.1.45.jar returned status 404
0.1.46			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.46/web-0.1.46.jar returned status 404
0.1.47			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.47/web-0.1.47.jar returned status 404
0.1.48			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.48/web-0.1.48.jar returned status 404
0.1.49			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/0.1.49/web-0.1.49.jar returned status 404
0.1.5		2019-12-24T03:18:45Z	
0.1.6		2019-12-27T22:58:58Z	
0.1.7		2020-01-05T23:26:17Z	
0.1.8		2020-01-10T14:27:11Z	
1.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/1.0.0/web-1.0.0.jar returned status 404
1.0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/1.0.1/web-1.0.1.jar returned status 404
2.0.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/catools/web/2.0.0/web-2.0.0.jar returned status 404
