0.20		2018-07-04T12:45:13Z	
1.0-M1		2018-09-27T19:43:30Z	
1.0-M2		2019-01-17T22:16:09Z	
1.0-M3		2019-03-01T22:39:26Z	
1.0-RC1		2019-03-19T16:58:35Z	
1.0.0		2019-04-04T15:06:39Z	
1.0.1		2019-05-16T09:31:15Z	
1.0.2		2019-05-29T12:24:08Z	
1.1.0		2019-07-03T07:49:22Z	
1.1.1		2019-08-08T13:39:28Z	
1.1.2		2019-10-11T21:52:47Z	
2.0.0		2020-04-30T07:57:33Z	
2.0.0-M1		2019-11-08T12:38:33Z	
2.0.0-M2		2019-12-17T09:23:30Z	
2.0.0-M3		2020-02-20T12:40:11Z	
2.0.0-RC1		2020-03-20T10:08:38Z	
2.0.0-RC2		2020-04-06T08:34:22Z	
2.0.1		2020-06-10T07:44:19Z	
2.0.2		2020-09-18T07:29:24Z	
