1.0.0-M1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jasig/portlet/map/MapPortlet/1.0.0-M1/MapPortlet-1.0.0-M1.jar returned status 404
1.0.0-M2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jasig/portlet/map/MapPortlet/1.0.0-M2/MapPortlet-1.0.0-M2.jar returned status 404
1.0.0-M3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/jasig/portlet/map/MapPortlet/1.0.0-M3/MapPortlet-1.0.0-M3.jar returned status 404
1.0.0-M3	classes	2013-11-08T17:44:04Z	
