1.0		2017-03-09T09:13:16Z	
1.1		2017-03-14T11:53:16Z	
1.10		2017-04-14T14:52:20Z	
1.11		2017-04-14T15:17:34Z	
1.12		2017-05-19T15:47:00Z	
1.13		2017-06-20T17:59:41Z	
1.14		2017-06-23T08:26:25Z	
1.15		2018-03-27T09:55:35Z	
1.16		2018-09-08T14:52:52Z	
1.17		2019-02-05T08:47:28Z	
1.18		2020-02-12T18:27:51Z	
1.19		2020-09-15T11:13:43Z	
1.2		2017-03-14T16:19:19Z	
1.20		2021-01-18T15:26:55Z	
1.3		2017-03-24T17:06:31Z	
1.4		2017-03-24T17:06:33Z	
1.5		2017-03-28T16:29:42Z	
1.6		2017-03-28T17:32:11Z	
1.7		2017-03-30T10:40:36Z	
1.8		2017-03-31T10:14:44Z	
1.9		2017-03-31T12:55:47Z	
