0.1.16	automatic	com.blazebit	blaze-ee-apt	2018-02-27T22:09:11Z	
0.1.17	automatic	com.blazebit	blaze-ee-apt	2019-08-21T09:48:11Z	
0.1.18	automatic	com.blazebit	blaze-ee-apt	2019-09-21T10:31:42Z	
0.1.19	automatic	com.blazebit	blaze-ee-apt	2019-12-17T22:31:55Z	
0.1.20	automatic	com.blazebit	blaze-ee-apt	2020-01-15T15:50:07Z	
0.1.21	automatic	com.blazebit	blaze-ee-apt	2020-01-16T14:15:15Z	
