2026.2.0	org.nasdanika.models.maven	model	2026.2.0
2025.12.0	org.nasdanika.models.maven	model	2025.12.0
2025.10.0	org.nasdanika.models.maven	model	2025.10.0
2025.6.0	org.nasdanika.models.maven	model	2025.6.0
2025.5.0	org.nasdanika.models.maven	model	2025.5.0
2025.4.0	org.nasdanika.models.maven	model	2025.4.0
2025.3.0	org.nasdanika.models.maven	model	2025.3.0
2025.2.0	org.nasdanika.models.maven	model	2025.2.0
2025.1.0	org.nasdanika.models.maven	model	2025.1.0
2024.12.0	org.nasdanika.models.maven	model	2024.12.0
2024.11.0	org.nasdanika.models.maven	model	2024.11.0
2024.10.0	org.nasdanika.models.maven	model	2024.10.0
