1.4.60		2007-09-17T17:55:52Z	
1.4.62		2008-03-06T05:49:20Z	
1.5-M2		2008-04-07T19:12:48Z	
1.5-RC1		2008-05-23T20:58:42Z	
1.5.1		2008-08-04T10:40:12Z	
1.5.2		2008-08-28T11:31:46Z	
1.5.3		2008-10-16T16:23:20Z	
1.6.0		2009-02-03T20:54:48Z	
1.6.1		2009-02-23T21:56:24Z	
1.6.2		2009-03-17T23:04:24Z	
1.6.3		2009-03-30T15:33:52Z	
1.6.4		2009-04-06T10:46:40Z	
1.7.0		2009-07-09T15:41:22Z	
1.7.1		2009-09-22T13:01:16Z	
2.0.0		2009-12-04T17:48:46Z	
2.0.0-ms1		2009-10-03T12:56:08Z	
2.0.0-rc1		2009-11-16T21:24:26Z	
2.0.1		2010-02-01T08:12:08Z	
2.0.2		2010-02-12T10:17:04Z	
2.0.3		2010-02-17T10:31:22Z	
2.0.4		2010-07-16T19:18:11Z	
2.1.0		2010-10-27T01:31:56Z	
2.1.1		2010-12-17T17:05:23Z	
2.1.1-rc1		2010-12-10T18:40:27Z	
2.10.0			IllegalArgumentException: End of central directory record not found in supplied tail buffer
2.2-rc1		2011-01-27T20:36:51Z	
2.2.0		2011-02-12T21:29:39Z	
2.3.0		2011-05-03T15:04:35Z	
2.4.0		2011-09-08T21:21:29Z	
2.4.0-rc1		2011-07-22T17:09:55Z	
2.5.0		2012-10-25T21:43:26Z	
2.5.0-rc1		2012-06-27T16:12:53Z	
2.5.0-rc2		2012-10-03T15:46:03Z	
2.5.1		2013-03-11T17:58:38Z	
2.5.1-rc1		2013-02-05T19:41:17Z	
2.6.0		2014-01-23T21:43:29Z	
2.6.0-rc1		2013-11-07T05:28:46Z	
2.6.0-rc2		2013-12-02T19:19:41Z	
2.6.0-rc3		2013-12-04T23:14:07Z	
2.6.0-rc4		2014-01-09T20:35:19Z	
2.6.1		2014-05-09T19:28:15Z	
2.6.1-rc1		2014-04-29T01:21:30Z	
2.6.1-rc2		2014-04-29T16:45:34Z	
2.7.0		2014-11-20T10:03:52Z	
2.7.0-beta1		2014-10-18T15:28:18Z	
2.7.0-rc1		2014-10-29T23:12:02Z	
2.8.0		2016-10-19T12:46:27Z	
2.8.0-beta1		2015-12-03T10:30:09Z	
2.8.0-rc1		2016-07-28T16:00:54Z	
2.8.0-rc2		2016-08-12T00:37:16Z	
2.8.0-rc3		2016-09-29T14:42:20Z	
2.8.1		2017-04-18T22:46:42Z	
2.8.2		2017-10-18T17:56:26Z	
2.9.0		2020-05-02T00:48:41Z	
2.9.0-RC1		2020-04-10T06:04:13Z	
