1.3		2020-02-07T18:39:43Z	
1.3	jar-with-dependencies	2020-02-07T18:40:03Z	
1.4		2020-02-13T09:31:00Z	
1.4	jar-with-dependencies	2020-02-13T09:30:04Z	
1.5		2020-03-04T14:00:50Z	
1.5	jar-with-dependencies	2020-03-04T14:01:15Z	
1.6		2020-04-09T07:25:32Z	
1.6	jar-with-dependencies	2020-04-09T07:25:32Z	
1.7		2020-05-05T02:36:09Z	
1.7	jar-with-dependencies	2020-05-05T02:35:40Z	
1.8		2020-06-11T03:11:43Z	
1.8	jar-with-dependencies	2020-06-11T03:11:15Z	
2.0		2020-07-03T17:48:42Z	
2.0	jar-with-dependencies	2020-07-03T17:48:42Z	
2.1		2020-08-03T14:28:55Z	
2.1	jar-with-dependencies	2020-08-03T14:28:26Z	
2.10		2021-06-02T13:48:59Z	
2.11		2021-07-01T14:40:42Z	
2.2		2020-09-10T12:35:41Z	
2.3		2020-10-03T14:52:26Z	
2.4		2020-11-03T23:06:53Z	
2.5		2020-12-10T21:51:20Z	
2.6		2021-02-06T19:46:10Z	
2.7		2021-03-04T10:09:16Z	
2.8		2021-04-07T09:47:29Z	
2.9		2021-04-29T15:33:49Z	
3.0		2021-08-02T14:33:08Z	
3.1		2021-08-31T08:32:29Z	
3.10		2022-07-11T09:46:05Z	
3.10.1		2023-02-02T17:37:03Z	
3.11		2022-08-30T20:40:23Z	
3.12		2022-09-27T13:14:24Z	
3.13		2022-11-07T21:04:08Z	
3.14		2022-12-20T14:00:05Z	
3.15		2023-01-31T14:52:03Z	
3.2		2021-09-30T16:14:51Z	
3.3		2021-11-02T18:31:24Z	
3.4		2021-11-29T10:20:18Z	
3.5		2022-01-31T09:08:39Z	
3.6		2022-03-06T11:00:07Z	
3.7		2022-03-31T13:40:07Z	
3.8		2022-04-28T15:11:46Z	
3.9		2022-05-31T09:22:18Z	
4.0		2023-03-29T12:05:05Z	
4.1		2023-05-29T18:44:22Z	
4.2		2023-07-19T13:53:26Z	
4.3		2023-09-11T16:55:00Z	
