1.1		2019-11-06T20:49:16Z	
1.2		2019-12-05T00:22:21Z	
1.3		2020-01-23T21:56:21Z	
1.4		2020-02-12T20:08:37Z	
1.5		2020-03-03T14:09:39Z	
1.6		2020-04-08T23:07:15Z	
1.7		2020-05-04T14:38:27Z	
1.8		2020-06-10T22:55:33Z	
2.0		2020-07-03T00:36:03Z	
2.0	jar-with-dependencies	2020-07-03T00:36:04Z	
2.1		2020-08-01T10:56:52Z	
2.1	jar-with-dependencies	2020-08-01T10:56:47Z	
2.10		2021-06-02T13:49:35Z	
2.11		2021-07-01T14:41:05Z	
2.2		2020-09-09T17:34:30Z	
2.3		2020-10-03T10:54:34Z	
2.4		2020-11-02T21:13:10Z	
2.5		2020-12-10T11:55:46Z	
2.6		2021-02-05T19:59:10Z	
2.7		2021-03-04T10:09:36Z	
2.8		2021-04-07T09:47:51Z	
2.9		2021-04-29T15:34:19Z	
3.0		2021-08-02T14:33:50Z	
3.1		2021-08-31T08:33:05Z	
3.10		2022-07-11T09:47:55Z	
3.10.1		2023-02-02T17:38:28Z	
3.11		2022-08-30T20:41:15Z	
3.12		2022-09-27T13:15:09Z	
3.13		2022-11-07T21:05:04Z	
3.14		2022-12-20T14:00:48Z	
3.15		2023-01-31T14:53:36Z	
3.2		2021-09-30T16:15:30Z	
3.3		2021-11-02T18:32:10Z	
3.4		2021-11-29T10:20:51Z	
3.5		2022-01-31T09:09:34Z	
3.6		2022-03-06T11:01:00Z	
3.7		2022-03-31T13:40:50Z	
3.8		2022-04-28T15:13:01Z	
3.9		2022-05-31T09:23:39Z	
4.0		2023-03-29T12:01:44Z	
4.1		2023-05-29T18:39:47Z	
4.2		2023-07-19T13:50:33Z	
4.3		2023-09-11T16:48:51Z	
5.0		2024-06-27T16:15:20Z	
5.1		2024-09-30T11:44:09Z	
5.2		2025-01-04T12:21:47Z	
5.2.1		2025-01-15T13:39:07Z	
5.3		2025-05-19T10:37:32Z	
