0.1		2018-09-28T14:19:16Z	
0.2		2018-10-12T16:45:39Z	
1.0		2019-06-11T12:39:08Z	
1.1		2019-11-06T22:51:58Z	
1.2		2019-12-05T07:10:33Z	
1.3		2020-01-23T23:50:01Z	
1.4		2020-02-12T20:55:08Z	
1.5		2020-03-03T16:18:19Z	
1.6		2020-04-08T23:59:46Z	
1.7		2020-05-04T18:43:19Z	
1.8		2020-06-10T23:24:37Z	
2.0		2020-07-03T01:57:26Z	
2.0	jar-with-dependencies	2020-07-03T01:57:26Z	
2.1		2020-08-01T12:00:36Z	
2.1	jar-with-dependencies	2020-08-01T12:00:31Z	
2.10		2021-06-02T14:01:14Z	
2.11		2021-07-01T14:48:00Z	
2.2		2020-09-09T18:58:30Z	
2.3		2020-10-03T11:46:46Z	
2.4		2020-11-02T23:29:22Z	
2.5		2020-12-10T13:32:32Z	
2.6		2021-02-05T21:53:44Z	
2.7		2021-03-04T10:17:21Z	
2.8		2021-04-07T09:55:31Z	
2.9		2021-04-29T15:43:40Z	
3.0		2021-08-02T14:45:11Z	
3.1		2021-08-31T08:42:51Z	
3.10		2022-07-11T09:59:03Z	
3.10.1		2023-02-02T17:48:58Z	
3.11		2022-08-30T20:50:15Z	
3.12		2022-09-27T13:23:29Z	
3.13		2022-11-07T21:15:33Z	
3.14		2022-12-20T14:23:51Z	
3.15		2023-01-31T15:19:25Z	
3.2		2021-09-30T16:27:22Z	
3.3		2021-11-02T18:45:10Z	
3.4		2021-11-29T10:29:37Z	
3.5		2022-01-31T09:18:32Z	
3.6		2022-03-06T11:10:08Z	
3.7		2022-03-31T13:47:36Z	
3.8		2022-04-28T15:25:05Z	
3.9		2022-05-31T09:35:02Z	
4.0		2023-03-29T11:36:46Z	
4.1		2023-05-29T18:05:43Z	
4.2		2023-07-19T13:31:24Z	
4.3		2023-09-11T16:12:19Z	
5.0		2024-06-27T15:42:41Z	
5.1		2024-09-30T11:23:07Z	
5.2		2025-01-04T12:02:54Z	
5.2.1		2025-01-15T13:20:57Z	
5.3		2025-05-19T10:05:40Z	
