0.1		2018-09-28T14:13:59Z	
0.2		2018-10-12T17:20:44Z	
1.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.0/governance-engines-plugins-1.0.jar returned status 404
1.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.1/governance-engines-plugins-1.1.jar returned status 404
1.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.2/governance-engines-plugins-1.2.jar returned status 404
1.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.3/governance-engines-plugins-1.3.jar returned status 404
1.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.4/governance-engines-plugins-1.4.jar returned status 404
1.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.5/governance-engines-plugins-1.5.jar returned status 404
1.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.6/governance-engines-plugins-1.6.jar returned status 404
1.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.7/governance-engines-plugins-1.7.jar returned status 404
1.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/1.8/governance-engines-plugins-1.8.jar returned status 404
2.0			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.0/governance-engines-plugins-2.0.jar returned status 404
2.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.1/governance-engines-plugins-2.1.jar returned status 404
2.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.10/governance-engines-plugins-2.10.jar returned status 404
2.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.2/governance-engines-plugins-2.2.jar returned status 404
2.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.3/governance-engines-plugins-2.3.jar returned status 404
2.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.4/governance-engines-plugins-2.4.jar returned status 404
2.5			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.5/governance-engines-plugins-2.5.jar returned status 404
2.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.6/governance-engines-plugins-2.6.jar returned status 404
2.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.7/governance-engines-plugins-2.7.jar returned status 404
2.8			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.8/governance-engines-plugins-2.8.jar returned status 404
2.9			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/org/odpi/egeria/governance-engines-plugins/2.9/governance-engines-plugins-2.9.jar returned status 404
