0.0.10			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.10/krill-sdk-wasm-js-0.0.10.jar returned status 404
0.0.11			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.11/krill-sdk-wasm-js-0.0.11.jar returned status 404
0.0.12			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.12/krill-sdk-wasm-js-0.0.12.jar returned status 404
0.0.13			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.13/krill-sdk-wasm-js-0.0.13.jar returned status 404
0.0.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.14/krill-sdk-wasm-js-0.0.14.jar returned status 404
0.0.15			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.15/krill-sdk-wasm-js-0.0.15.jar returned status 404
0.0.16			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.16/krill-sdk-wasm-js-0.0.16.jar returned status 404
0.0.18			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.18/krill-sdk-wasm-js-0.0.18.jar returned status 404
0.0.19			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.19/krill-sdk-wasm-js-0.0.19.jar returned status 404
0.0.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.20/krill-sdk-wasm-js-0.0.20.jar returned status 404
0.0.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.21/krill-sdk-wasm-js-0.0.21.jar returned status 404
0.0.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.22/krill-sdk-wasm-js-0.0.22.jar returned status 404
0.0.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.23/krill-sdk-wasm-js-0.0.23.jar returned status 404
0.0.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/krillforge/krill-sdk-wasm-js/0.0.24/krill-sdk-wasm-js-0.0.24.jar returned status 404
