1.2.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/together/libraries/bundle-logging/1.2.3/bundle-logging-1.2.3.jar returned status 404
1.7.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/together/libraries/bundle-logging/1.7.26/bundle-logging-1.7.26.jar returned status 404
1.7.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/together/libraries/bundle-logging/1.7.28/bundle-logging-1.7.28.jar returned status 404
1.7.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/io/github/together/libraries/bundle-logging/1.7.30/bundle-logging-1.7.30.jar returned status 404
