2.36.0		2016-05-27T14:25:08Z	
2.36.0	alldeps	2016-05-27T14:25:20Z	
2.37.0		2016-05-27T16:03:51Z	
2.37.0	alldeps	2016-05-27T16:04:05Z	
2.38.0		2016-05-31T18:01:07Z	
2.38.0	alldeps	2016-05-31T18:01:29Z	
2.39.0		2016-06-02T16:12:44Z	
2.39.0	alldeps	2016-06-02T16:12:27Z	
2.40.0		2016-06-02T18:08:59Z	
2.40.0	alldeps	2016-06-02T18:09:33Z	
2.41.0		2016-06-16T20:48:46Z	
2.41.0	alldeps	2016-06-16T20:48:44Z	
2.42.0		2016-06-30T14:57:42Z	
2.42.0	alldeps	2016-06-30T14:57:41Z	
2.43.0		2016-07-05T18:47:06Z	
2.43.0	alldeps	2016-07-05T18:47:34Z	
2.44.0		2016-07-21T14:59:35Z	
2.44.0	alldeps	2016-07-21T14:59:41Z	
2.46.0		2016-08-15T18:30:03Z	
2.46.0	alldeps	2016-08-15T18:30:21Z	
2.47.0		2016-08-17T13:26:31Z	
2.47.0	alldeps	2016-08-17T13:26:14Z	
2.48.0		2016-09-06T17:18:05Z	
2.48.0	alldeps	2016-09-06T17:17:49Z	
2.49.0		2016-09-15T19:59:36Z	
2.49.0	alldeps	2016-09-15T19:59:34Z	
2.50.0		2016-09-29T17:56:44Z	
2.50.0	alldeps	2016-09-29T17:56:44Z	
2.51.0		2016-12-02T21:19:25Z	
2.51.0	alldeps	2016-12-02T21:19:26Z	
2.52.0		2017-04-18T03:11:33Z	
2.52.0	alldeps	2017-04-18T03:11:48Z	
2.53.0		2017-05-30T18:33:30Z	
2.53.0	alldeps	2017-05-30T18:34:07Z	
2.54.0		2017-09-14T15:28:52Z	
2.54.0	alldeps	2017-09-14T15:29:31Z	
2.55.0		2017-10-06T18:49:47Z	
2.55.0	alldeps	2017-10-06T18:49:44Z	
2.56.0		2018-09-07T15:40:09Z	
2.56.0	alldeps	2018-09-07T15:40:09Z	
2.56.1		2018-09-11T14:46:12Z	
2.56.1	alldeps	2018-09-11T14:46:03Z	
