0.22.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2024-10-04T21:31:04Z	
0.22.1	automatic	org.jmolecules.integrations	jmolecules-jpa	2024-10-07T13:19:48Z	
0.23.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2024-10-24T20:02:52Z	
0.24.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2024-11-21T12:48:03Z	
0.24.1	automatic	org.jmolecules.integrations	jmolecules-jpa	2024-11-22T10:54:16Z	
0.25.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-03-22T23:01:37Z	
0.26.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-04-15T21:00:37Z	
0.27.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-06-15T14:30:45Z	
0.28.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-06-15T14:44:58Z	
0.29.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-09-02T11:12:43Z	
0.30.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-09-19T08:45:38Z	
0.31.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-11-13T12:57:28Z	
0.32.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-11-20T21:18:32Z	
0.33.0	automatic	org.jmolecules.integrations	jmolecules-jpa	2025-12-19T13:17:11Z	
