2019.3-1.5	named	org.bytedeco	mkl	2019-04-08T19:32:24Z	
2019.4-1.5.1	named	org.bytedeco	mkl	2019-07-08T18:58:31Z	
2019.5-1.5.2	named	org.bytedeco	mkl	2019-11-01T12:19:38Z	
2020.1-1.5.3	named	org.bytedeco	mkl	2020-04-10T22:22:46Z	
2020.3-1.5.4	named	org.bytedeco	mkl	2020-09-06T23:53:01Z	
2021.1-1.5.5	named	org.bytedeco	mkl	2021-03-06T05:18:05Z	
2021.3-1.5.6	named	org.bytedeco	mkl	2021-07-30T19:46:34Z	
2022.0-1.5.7	named	org.bytedeco	mkl	2022-02-07T07:06:59Z	
2022.2-1.5.8	named	org.bytedeco	mkl	2022-10-30T18:59:57Z	
2023.1-1.5.9	named	org.bytedeco	mkl	2023-06-02T19:16:45Z	
