com.airbnb.viaduct	allowed
org.jetbrains.kotlinx	allowed
ca.acendas	blocked
com.eygraber	blocked
com.krillforge	blocked
com.rickbusarow.doks	blocked
com.rickbusarow.ktlint	blocked
com.squareup.wire	blocked
dev.eyrond.paperkt	blocked
io.github.danbeldev	blocked
io.github.iredtea	blocked
io.github.mderevyankoaqa	blocked
io.github.saumya-bhatt	blocked
io.github.zimoyin	blocked
io.johnsonlee.exec	blocked
io.johnsonlee.kx	blocked
io.realm.kotlin	blocked
io.sirix	blocked
org.jetbrains.dokka	blocked
org.jetbrains.intellij.deps.kotlinx	blocked
org.openprojectx.hadoop.win	blocked
uk.co.developmentanddinosaurs	blocked
uk.co.developmentanddinosaurs.games.dinner	blocked
