1.4.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/satismeter/satismeter/1.4.2/satismeter-1.4.2.jar returned status 404
1.5.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/satismeter/satismeter/1.5.1/satismeter-1.5.1.jar returned status 404
1.5.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/satismeter/satismeter/1.5.2/satismeter-1.5.2.jar returned status 404
