0.1	named	bayern.steinbrecher	CheckedElements	2020-07-05T17:01:43Z	0.1-SNAPSHOT
0.2	named	bayern.steinbrecher	CheckedElements	2020-09-01T13:42:21Z	0.2
0.3	named	bayern.steinbrecher	CheckedElements	2020-09-18T13:02:59Z	0.3-SNAPSHOT
0.4	named	bayern.steinbrecher	CheckedElements	2020-09-19T05:11:25Z	0.4-SNAPSHOT
0.5	named	bayern.steinbrecher	CheckedElements	2020-09-19T07:06:08Z	0.5-SNAPSHOT
0.6	named	bayern.steinbrecher	CheckedElements	2020-09-19T07:19:00Z	0.5-SNAPSHOT
0.7	named	bayern.steinbrecher	CheckedElements	2020-09-19T07:31:18Z	0.5-SNAPSHOT
0.8	named	bayern.steinbrecher	CheckedElements	2020-09-19T07:51:27Z	0.5-SNAPSHOT
0.9	named	bayern.steinbrecher	CheckedElements	2020-09-19T08:15:44Z	0.5-SNAPSHOT
0.10	named	bayern.steinbrecher	CheckedElements	2020-11-15T11:17:02Z	0.10.5-SNAPSHOT
0.12	named	bayern.steinbrecher	CheckedElements	2021-06-06T07:45:35Z	0.12-rc.3-SNAPSHOT
