2.2.0	named	org.tentackle	tentackle-web	2018-12-11T17:13:33Z	
11.2.3.0	named	org.tentackle	tentackle-web	2019-01-07T11:14:34Z	
11.3.0.0	named	org.tentackle	tentackle-web	2019-03-30T15:47:26Z	
11.4.0.0	named	org.tentackle	tentackle-web	2019-07-05T16:26:33Z	11.4.0.0
11.4.0.1	named	org.tentackle	tentackle-web	2019-07-12T16:02:29Z	11.4.0.1
11.5.0.0	named	org.tentackle	tentackle-web	2019-10-25T14:26:44Z	11.5.0.0
11.6.0.0	named	org.tentackle	tentackle-web	2020-01-11T17:19:29Z	11.6.0.0
11.6.1.0	named	org.tentackle	tentackle-web	2020-06-30T14:51:25Z	11.6.1.0
11.6.2.0	named	org.tentackle	tentackle-web	2020-08-30T13:35:38Z	11.6.2.0
11.7.0.0	named	org.tentackle	tentackle-web	2020-10-17T15:57:03Z	11.7.0.0
11.7.1.0	named	org.tentackle	tentackle-web	2020-12-23T15:43:56Z	11.7.1.0
11.7.2.0	named	org.tentackle	tentackle-web	2021-05-15T16:03:06Z	11.7.2.0
11.7.2.1	named	org.tentackle	tentackle-web	2021-06-06T14:27:47Z	11.7.2.1
11.7.3.0	named	org.tentackle	tentackle-web	2021-07-27T16:06:11Z	11.7.3.0
11.7.4.0	named	org.tentackle	tentackle-web	2021-10-06T15:01:49Z	11.7.4.0
17.8.0.0	named	org.tentackle	tentackle-web	2021-10-06T15:37:36Z	17.8.0.0
17.9.0.0	named	org.tentackle	tentackle-web	2021-11-19T16:43:59Z	17.9.0.0
11.7.4.1	named	org.tentackle	tentackle-web	2022-05-24T15:10:23Z	11.7.4.1
17.10.0.0	named	org.tentackle	tentackle-web	2022-05-24T15:26:33Z	17.10.0.0
17.11.0.0	named	org.tentackle	tentackle-web	2022-09-12T15:08:37Z	17.11.0.0
17.12.0.0	named	org.tentackle	tentackle-web	2022-12-12T14:09:53Z	17.12.0.0
17.13.0.0	named	org.tentackle	tentackle-web	2023-05-22T16:29:06Z	17.13.0.0
17.14.0.0	named	org.tentackle	tentackle-web	2023-09-17T15:10:35Z	17.14.0.0
21.15.0.0	named	org.tentackle	tentackle-web	2023-10-02T12:18:32Z	21.15.0.0
17.14.0.1	named	org.tentackle	tentackle-web	2023-11-27T14:34:46Z	17.14.0.1
21.15.1.0	named	org.tentackle	tentackle-web	2023-11-27T15:20:49Z	21.15.1.0
17.14.0.2	named	org.tentackle	tentackle-web	2024-01-17T13:20:57Z	17.14.0.2
21.15.2.0	named	org.tentackle	tentackle-web	2024-01-17T13:30:09Z	21.15.2.0
21.15.3.0	named	org.tentackle	tentackle-web	2024-03-28T15:01:12Z	21.15.3.0
21.16.0.0	named	org.tentackle	tentackle-web	2024-04-26T09:57:03Z	21.16.0.0
21.16.1.0	named	org.tentackle	tentackle-web	2024-07-24T16:01:44Z	21.16.1.0
21.16.2.0	named	org.tentackle	tentackle-web	2025-02-12T15:15:49Z	21.16.2.0
21.16.3.0	named	org.tentackle	tentackle-web	2025-06-16T15:04:23Z	21.16.3.0
25.17.0.0	named	org.tentackle	tentackle-web	2026-01-21T15:17:51Z	25.17.0.0
25.18.0.0	named	org.tentackle	tentackle-web	2026-03-07T15:05:20Z	25.18.0.0
25.18.1.0	named	org.tentackle	tentackle-web	2026-05-20T15:20:15Z	25.18.1.0
21.16.4.0	named	org.tentackle	tentackle-web	2026-06-10T09:32:51Z	21.16.4.0
25.18.2.0	named	org.tentackle	tentackle-web	2026-07-10T00:01:26Z	25.18.2.0
