5.0.64		2023-08-10T00:16:10Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.64/dialect-theme-5.0.64.jar returned status 404
5.0.65		2023-09-22T01:29:15Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.65/dialect-theme-5.0.65.jar returned status 404
5.0.66		2023-10-09T00:00:22Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.66/dialect-theme-5.0.66.jar returned status 404
5.0.67		2023-10-21T12:58:06Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.67/dialect-theme-5.0.67.jar returned status 404
5.0.68		2023-11-04T13:29:36Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.68/dialect-theme-5.0.68.jar returned status 404
5.0.69		2023-11-18T11:35:23Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.69/dialect-theme-5.0.69.jar returned status 404
5.0.70		2023-12-02T17:01:35Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.70/dialect-theme-5.0.70.jar returned status 404
5.0.71		2024-01-07T07:19:36Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.71/dialect-theme-5.0.71.jar returned status 404
5.0.72		2024-01-24T15:06:44Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.72/dialect-theme-5.0.72.jar returned status 404
5.0.73		2024-02-07T14:19:26Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.73/dialect-theme-5.0.73.jar returned status 404
5.0.74		2024-03-14T10:33:20Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.74/dialect-theme-5.0.74.jar returned status 404
5.0.75		2024-03-29T04:58:58Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.75/dialect-theme-5.0.75.jar returned status 404
5.0.76		2024-05-02T20:15:14Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.76/dialect-theme-5.0.76.jar returned status 404
5.0.77		2024-05-19T18:08:21Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.77/dialect-theme-5.0.77.jar returned status 404
5.0.78		2024-06-03T20:07:20Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.78/dialect-theme-5.0.78.jar returned status 404
5.0.79		2024-06-17T20:05:37Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.79/dialect-theme-5.0.79.jar returned status 404
5.0.80		2024-07-01T19:06:59Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.80/dialect-theme-5.0.80.jar returned status 404
5.0.81		2024-07-17T04:22:30Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.81/dialect-theme-5.0.81.jar returned status 404
5.0.82		2024-07-24T15:56:20Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.82/dialect-theme-5.0.82.jar returned status 404
5.0.83		2024-08-11T21:56:17Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.83/dialect-theme-5.0.83.jar returned status 404
5.0.84		2024-08-28T23:26:57Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.84/dialect-theme-5.0.84.jar returned status 404
5.0.85		2024-09-05T20:26:01Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.85/dialect-theme-5.0.85.jar returned status 404
5.0.86		2024-09-27T23:39:11Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/liferay/plugins/dialect-theme/5.0.86/dialect-theme-5.0.86.jar returned status 404
