0.6			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/games/rednblack/miniaudio/gdx-miniaudio-platform/0.6/gdx-miniaudio-platform-0.6.jar returned status 404
0.6	natives-arm64-v8a	2025-10-28T22:42:02Z	
0.6	natives-armeabi-v7a	2025-10-28T22:42:02Z	
0.6	natives-desktop	2025-10-28T22:42:02Z	
0.6	natives-ios	2025-10-28T22:42:02Z	
0.6	natives-x86	2025-10-28T22:42:02Z	
0.6	natives-x86_64	2025-10-28T22:42:02Z	
0.7			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/games/rednblack/miniaudio/gdx-miniaudio-platform/0.7/gdx-miniaudio-platform-0.7.jar returned status 404
0.7	natives-arm64-v8a	2025-11-27T20:26:36Z	
0.7	natives-armeabi-v7a	2025-11-27T20:26:36Z	
0.7	natives-desktop	2025-11-27T20:26:36Z	
0.7	natives-ios	2025-11-27T20:26:36Z	
0.7	natives-x86	2025-11-27T20:26:36Z	
0.7	natives-x86_64	2025-11-27T20:26:36Z	
0.8		2026-07-20T07:35:34Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/games/rednblack/miniaudio/gdx-miniaudio-platform/0.8/gdx-miniaudio-platform-0.8.jar returned status 404
0.8	natives-arm64-v8a	2026-07-20T07:35:34Z	
0.8	natives-armeabi-v7a	2026-07-20T07:35:34Z	
0.8	natives-desktop	2026-07-20T07:35:34Z	
0.8	natives-ios	2026-07-20T07:35:34Z	
0.8	natives-x86	2026-07-20T07:35:34Z	
0.8	natives-x86_64	2026-07-20T07:35:34Z	
