0.2	named	bayern.steinbrecher	JavaUtility	2020-07-03T15:53:14Z	0.2
0.3	named	bayern.steinbrecher	JavaUtility	2020-07-04T05:32:54Z	0.3-SNAPSHOT
0.4	named	bayern.steinbrecher	JavaUtility	2020-08-06T10:08:56Z	0.4
0.5	named	bayern.steinbrecher	JavaUtility	2020-09-01T14:51:56Z	0.4
0.6	named	bayern.steinbrecher	JavaUtility	2020-09-19T06:18:32Z	0.6
0.7	named	bayern.steinbrecher	JavaUtility	2020-09-19T06:31:31Z	0.7
0.8	named	bayern.steinbrecher	JavaUtility	2020-11-20T15:46:34Z	0.8
0.9	named	bayern.steinbrecher	JavaUtility	2020-11-22T15:27:40Z	0.9
0.10	named	bayern.steinbrecher	JavaUtility	2020-11-28T15:56:11Z	0.10.1-SNAPSHOT
0.11	named	bayern.steinbrecher	JavaUtility	2020-11-29T09:09:58Z	0.10.1-SNAPSHOT
0.12	named	bayern.steinbrecher	JavaUtility	2020-11-29T09:26:28Z	0.10.1-SNAPSHOT
0.13	named	bayern.steinbrecher	JavaUtility	2020-11-29T09:55:47Z	0.10.1-SNAPSHOT
0.14	named	bayern.steinbrecher	JavaUtility	2020-11-29T10:24:11Z	0.10.1-SNAPSHOT
0.15	named	bayern.steinbrecher	JavaUtility	2020-11-29T15:54:01Z	0.15
0.16	named	bayern.steinbrecher	JavaUtility	2020-12-06T14:52:34Z	0.15
0.17	named	bayern.steinbrecher	JavaUtility	2021-01-03T10:31:20Z	0.15
0.18	named	bayern.steinbrecher	JavaUtility	2021-12-31T10:31:32Z	0.18-rc.13-SNAPSHOT
