2.29.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.28.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.28.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.27.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.26.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.26.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.25.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.24.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.23.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.22.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.21.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.20.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.20.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.19.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.18.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.18.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.17.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.17.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.16.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.15.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.14.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.13.3	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.13.2	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.13.1	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.13.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.12.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.11.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.10.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.9.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.8.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.7.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.6.0	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.5.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.4.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.3.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.2.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.1.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
2.0.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.6-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.5-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.4-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.3-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.2-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.1-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.33.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.32.1-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.32.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
1.31.0-alpha	automatic	io.opentelemetry.instrumentation	opentelemetry-spring-boot-starter
