1.21			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.21/util-parent-1.21.jar returned status 404
1.22			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.22/util-parent-1.22.jar returned status 404
1.23			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.23/util-parent-1.23.jar returned status 404
1.24			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.24/util-parent-1.24.jar returned status 404
1.25			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.25/util-parent-1.25.jar returned status 404
1.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.26/util-parent-1.26.jar returned status 404
1.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.27/util-parent-1.27.jar returned status 404
1.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.28/util-parent-1.28.jar returned status 404
1.33			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.33/util-parent-1.33.jar returned status 404
1.34			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.34/util-parent-1.34.jar returned status 404
1.35			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/util-parent/1.35/util-parent-1.35.jar returned status 404
