0.1			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/mini-git-server-war/0.1/mini-git-server-war-0.1.jar returned status 404
0.1	classes	2011-03-27T22:14:55Z	
0.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/mini-git-server-war/0.2/mini-git-server-war-0.2.jar returned status 404
0.2	classes	2011-03-28T22:55:09Z	
0.3			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/mini-git-server-war/0.3/mini-git-server-war-0.3.jar returned status 404
0.3	classes	2011-04-03T23:23:17Z	
0.4			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/madgag/mini-git-server-war/0.4/mini-git-server-war-0.4.jar returned status 404
0.4	classes	2011-04-19T15:07:28Z	
