9.0.0	named	org.opendaylight.netconf	netconf-testtool	2025-07-09T09:41:11Z	4.2.2.Final
8.0.8	named	org.opendaylight.netconf	netconf-testtool	2025-08-08T18:38:59Z	4.2.2.Final
8.0.9	named	org.opendaylight.netconf	netconf-testtool	2025-09-18T11:45:39Z	4.2.6.Final
9.0.1	named	org.opendaylight.netconf	netconf-testtool	2025-09-20T15:03:35Z	4.2.6.Final
10.0.0	named	org.opendaylight.netconf	netconf-testtool	2025-10-16T20:17:11Z	4.2.6.Final
10.0.1	named	org.opendaylight.netconf	netconf-testtool	2025-11-13T21:23:04Z	4.2.7.Final
10.0.2	named	org.opendaylight.netconf	netconf-testtool	2025-11-19T22:51:03Z	4.2.7.Final
8.0.10	named	org.opendaylight.netconf	netconf-testtool	2026-03-02T10:05:14Z	4.2.7.Final
9.0.2	named	org.opendaylight.netconf	netconf-testtool	2026-03-13T18:28:21Z	4.2.10.Final
10.0.3	named	org.opendaylight.netconf	netconf-testtool	2026-03-15T10:45:51Z	4.2.10.Final
