0.13	named	org.meeuw	mihxil-es	2025-08-18T22:13:25Z	2.19.2
0.13	named	org.meeuw	mihxil-json-formatter	2025-08-18T22:13:26Z	2.19.2
0.13	named	org.meeuw	mihxil-json-grep	2025-08-18T22:13:26Z	2.19.2
0.14	named	org.meeuw	mihxil-es	2025-12-04T16:07:26Z	2.20
0.14	named	org.meeuw	mihxil-json-formatter	2025-12-04T16:07:26Z	2.20
0.14	named	org.meeuw	mihxil-json-grep	2025-12-04T16:07:26Z	2.20
0.15	named	org.meeuw	mihxil-es	2026-08-12T10:41:11Z	2.22
0.15	named	org.meeuw	mihxil-json-formatter	2026-08-12T10:41:11Z	2.22
0.15	named	org.meeuw	mihxil-json-grep	2026-08-12T10:41:11Z	2.22
