com.fasterxml.jackson.core	allowed
ai.chronon	rejected
ai.konduit.serving	rejected
ai.tock	rejected
ai.toloka	rejected
at.ac.ait.lablink	rejected
at.ac.ait.lablink.clients	rejected
be.ugent.idlab.knows	rejected
be.vlaanderen.informatievlaanderen.ldes.ldio	rejected
be.vlaanderen.informatievlaanderen.vsds	rejected
br.com.swconsultoria	rejected
ca.islandora.alpaca	rejected
ch.admin.swiyu	rejected
ch.exense.rtm	rejected
ch.exense.step	rejected
club.dawdler	rejected
cn.langpy	rejected
cn.snz1	rejected
cn.yusiwen.commons	rejected
co.navdeep	rejected
codes.vps	rejected
com.adobe.aem.guides	rejected
com.adobe.campaign.tests.bridge.service	rejected
com.adobe.cq	rejected
com.aerospike	rejected
com.affinidi.tdk	rejected
com.airbyte	rejected
com.alachisoft.ncache	rejected
com.alibaba.otter	rejected
com.aliyun.dts.deliver	rejected
com.aliyun.odps	rejected
com.anaptecs.jeaf.fast-lane	rejected
com.anaptecs.jeaf.workload	rejected
com.appland	rejected
com.ascentstream.pulsar	rejected
com.atomgraph.etl.csv	rejected
com.backbase.oss	rejected
com.bazaarvoice.jolt	rejected
com.bluecirclesoft.open	rejected
com.browserstack	rejected
com.callfire	rejected
com.chartiq.finsemble	rejected
com.checkmarx	rejected
com.cjbooms	rejected
com.clevertap.apns	rejected
com.codacy	rejected
com.codoid.products	rejected
com.conexice	rejected
com.corporate-startup	rejected
com.cosium.web_native_messaging_host	rejected
com.cosmian	rejected
com.daml	rejected
com.databricks.labs	rejected
com.datamountaineer	rejected
com.datasonnet	rejected
com.datastax.oss.simulacron	rejected
com.deployagram	rejected
com.dolphindb	rejected
com.duosecurity	rejected
com.ebiznext	rejected
com.elevenware	rejected
com.ellucian.ethos.integration.sdk	rejected
com.eshioji.hotvect	rejected
com.exasol	rejected
com.featureprobe	rejected
com.foxentry	rejected
com.free-now.sauron.plugins	rejected
com.gemecosystem.gemjar	rejected
com.github.aquality-automation	rejected
com.github.btrapp	rejected
com.github.cukedoctor	rejected
com.github.davidmoten	rejected
com.github.egonw	rejected
com.github.fpopic	rejected
com.github.jiayaoguang	rejected
com.github.masonm	rejected
com.github.nagyesta.abort-mission.reports	rejected
com.github.nagyesta.file-barj	rejected
com.github.nfalco79	rejected
com.github.openstack4j.core	rejected
com.github.target365	rejected
com.github.twitch4j	rejected
com.github.wjw465150	rejected
com.github.xeroapi	rejected
com.googlecode.blaisemath	rejected
com.gu.play-secret-rotation	rejected
com.hazelcast.jet	rejected
