3.11.0		2023-07-13T15:20:12Z	
3.11.1		2023-07-13T15:23:37Z	
3.12.0		2023-07-13T17:04:10Z	
3.13.0		2023-07-13T17:58:01Z	
3.14.0		2023-07-14T22:57:41Z	
3.14.1		2023-07-15T10:57:00Z	
3.15.0		2023-07-15T20:07:14Z	
3.15.1		2023-07-16T16:27:43Z	
3.16.0		2023-07-16T16:40:25Z	
3.17.0		2023-07-19T18:11:48Z	
3.18.0		2023-07-26T19:44:45Z	
3.19.0		2023-08-01T15:43:48Z	
3.19.1		2023-08-15T17:38:30Z	
3.19.2		2023-09-02T13:13:25Z	
3.20.2		2023-09-07T00:20:02Z	
3.21.0		2023-09-07T15:24:06Z	
3.21.1		2023-09-08T16:31:58Z	
3.22.0		2023-09-12T23:43:26Z	
3.23.0		2023-09-19T15:58:31Z	
3.24.0		2023-09-20T17:27:17Z	
3.24.1		2023-09-21T11:58:34Z	
3.24.2		2023-09-30T19:29:04Z	
3.25.0		2023-09-30T20:17:18Z	
3.26.0		2023-09-30T20:34:15Z	
3.26.1		2023-09-30T20:38:23Z	
3.27.0		2023-10-01T12:14:16Z	
3.28.0		2023-10-01T12:30:18Z	
3.29.0		2023-10-01T13:41:51Z	
3.29.1		2023-10-01T15:28:01Z	
3.29.2		2023-10-02T11:16:13Z	
3.30.0		2023-10-02T15:11:21Z	
3.31.0		2023-10-05T12:13:56Z	
3.32.0		2023-10-11T18:52:43Z	
3.32.1		2023-10-11T18:55:06Z	
3.33.0		2023-10-12T21:08:19Z	
3.34.0		2023-10-14T19:34:47Z	
3.34.1		2023-10-16T18:29:35Z	
3.35.0		2023-10-17T14:19:12Z	
3.36.0		2023-10-19T10:30:38Z	
3.37.0		2023-10-21T01:44:52Z	
3.38.0		2023-10-21T02:03:54Z	
3.39.0		2023-10-21T20:03:44Z	
3.4.2			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/seeseemelk/MockBukkit-v1.20/3.4.2/MockBukkit-v1.20-3.4.2.jar returned status 404
3.4.3		2023-06-29T17:19:14Z	
3.40.0		2023-10-26T18:00:32Z	
3.41.0		2023-10-26T18:19:11Z	
3.42.0		2023-10-26T19:54:51Z	
3.43.0		2023-10-29T09:57:53Z	
3.44.0		2023-10-29T16:15:22Z	
3.45.0		2023-11-17T21:31:38Z	
3.46.0		2023-11-18T13:45:00Z	
3.47.0		2023-11-19T23:34:56Z	
3.49.0		2023-11-27T01:19:48Z	
3.50.0		2023-11-29T20:08:44Z	
3.51.0		2023-11-29T22:37:48Z	
3.52.0		2023-11-29T22:45:27Z	
3.53.0		2023-11-29T22:50:33Z	
3.53.1		2023-11-29T23:09:34Z	
3.54.0		2023-11-30T08:01:36Z	
3.55.0		2023-11-30T21:16:06Z	
3.56.0		2023-11-30T21:19:22Z	
3.57.0		2023-12-04T15:49:49Z	
3.57.1		2023-12-05T20:14:20Z	
3.58.0		2023-12-07T07:13:29Z	
3.58.1		2024-01-05T16:49:13Z	
3.59.0		2024-01-07T12:46:30Z	
3.6.0		2023-07-08T16:24:27Z	
3.6.1		2023-07-08T16:31:03Z	
3.60.0		2024-01-07T16:25:38Z	
3.61.0		2024-01-08T14:28:00Z	
3.62.0		2024-01-08T19:51:15Z	
3.62.1		2024-01-08T20:44:09Z	
3.63.0		2024-01-08T20:51:51Z	
3.64.0		2024-01-10T20:59:45Z	
3.65.0		2024-01-13T14:37:20Z	
3.66.0		2024-01-18T17:37:23Z	
3.66.1		2024-01-25T17:52:21Z	
3.67.0		2024-01-29T12:15:17Z	
3.68.0		2024-01-29T20:48:06Z	
3.69.0		2024-02-06T18:01:16Z	
3.69.1		2024-02-07T15:22:29Z	
3.7.0		2023-07-08T16:39:06Z	
3.70.0		2024-02-07T17:38:49Z	
3.70.1		2024-02-11T07:47:59Z	
3.71.0		2024-02-11T08:19:14Z	
3.72.0		2024-02-13T19:52:54Z	
3.73.0		2024-02-17T08:23:52Z	
3.74.0		2024-02-17T17:18:48Z	
3.74.1		2024-02-22T09:24:26Z	
3.75.0		2024-02-22T13:27:35Z	
3.76.0		2024-02-22T13:36:11Z	
3.76.1		2024-02-22T19:27:44Z	
3.76.2		2024-02-24T20:14:07Z	
3.77.0		2024-02-25T19:56:45Z	
3.78.0		2024-02-27T08:19:21Z	
3.79.0		2024-04-02T08:50:07Z	
3.79.1		2024-04-02T13:57:37Z	
3.8.0		2023-07-08T17:20:15Z	
3.80.0		2024-04-02T19:24:47Z	
3.81.0		2024-04-23T12:32:10Z	
3.81.1		2024-04-23T12:43:20Z	
3.82.0		2024-04-24T20:24:49Z	
3.83.0		2024-04-25T08:59:03Z	
3.84.0		2024-04-25T09:11:07Z	
3.85.0		2024-04-27T08:45:11Z	
3.86.0		2024-04-27T21:10:10Z	
3.86.1		2024-05-06T08:55:26Z	
3.87.0		2024-05-29T15:23:21Z	
3.88.0		2024-05-30T06:46:17Z	
3.88.1		2024-05-30T15:05:48Z	
3.89.0		2024-06-05T07:33:30Z	
3.9.0		2023-07-08T18:39:23Z	
3.93.2		2024-07-18T07:16:54Z	
