0.10.0		2017-05-08T19:36:34Z	
0.11.0		2017-07-04T19:12:22Z	
0.12.0		2017-08-28T00:01:53Z	
0.14.0		2017-10-09T18:29:17Z	
0.15.10		2017-11-02T14:57:04Z	
0.15.11		2017-11-02T15:08:05Z	
0.15.4		2017-10-29T14:11:10Z	
0.15.5		2017-10-31T02:12:01Z	
0.15.6		2017-10-31T04:23:25Z	
0.15.7		2017-10-31T19:57:27Z	
0.15.8		2017-11-02T13:26:21Z	
0.15.9		2017-11-02T14:45:03Z	
0.16.0		2017-11-03T01:24:12Z	
0.16.1		2017-11-03T21:47:12Z	
0.16.2		2017-11-05T09:52:51Z	
0.16.3		2017-11-05T14:47:05Z	
0.16.4		2017-11-05T20:27:58Z	
0.17.1		2017-11-11T21:19:44Z	
0.17.4		2017-11-18T23:45:06Z	
0.18.0		2017-11-28T22:04:43Z	
0.18.1		2017-12-04T00:11:44Z	
0.18.2		2017-12-12T00:05:33Z	
0.19.1		2018-01-11T04:03:37Z	
0.19.2		2018-01-28T18:19:57Z	
0.4.6		2017-01-18T21:36:40Z	
0.5.0		2017-01-19T21:30:59Z	
0.5.1		2017-01-23T19:29:24Z	
0.5.2		2017-01-29T18:39:03Z	
0.5.3		2017-02-02T12:25:47Z	
0.5.4		2017-02-02T21:44:50Z	
0.5.5		2017-02-04T11:44:09Z	
0.5.6		2017-02-09T21:06:33Z	
0.5.8		2017-02-13T00:27:40Z	
0.6.0		2017-02-17T12:52:25Z	
0.7.0		2017-03-01T21:02:11Z	
0.7.1		2017-03-13T20:28:11Z	
0.8.0		2017-04-03T10:15:27Z	
0.8.1		2017-04-15T16:16:08Z	
0.8.2		2017-04-17T00:29:16Z	
0.8.3		2017-04-18T21:43:42Z	
0.8.4		2017-04-23T20:31:25Z	
0.8.5		2017-04-27T00:28:43Z	
0.9.0		2017-04-30T19:10:06Z	
0.9.1		2017-05-05T12:15:00Z	
