org.apache.shiro.tools	allowed
org.teavm	allowed
com.amazonaws	blocked
com.ericsson.bss.cassandra.ecaudit	blocked
com.github.oboehm	blocked
com.google.cloud	blocked
com.legsem.legstar	blocked
com.manticore-projects.jsqlformatter	blocked
com.yelloowstone.nf2t	blocked
dev.walgo	blocked
io.github.706412584	blocked
io.github.gvergine	blocked
io.github.littleproxy	blocked
io.github.vdaburon	blocked
name.dmaus.schxslt	blocked
net.sourceforge.svg2ico	blocked
net.tangly.erp	blocked
net.thisptr	blocked
org.apache.hbase	blocked
org.apache.hbase.thirdparty	blocked
org.apache.james	blocked
org.apache.meecrowave	blocked
org.apache.phoenix	blocked
org.apache.phoenix.thirdparty	blocked
org.apache.storm	blocked
org.apktool	blocked
org.imixs.bpmn	blocked
us.poliscore	blocked
xyz.rogfam	blocked
