0.16	named	no.ssb.lds	linked-data-store-core
0.14	named	no.ssb.lds	linked-data-store-core
0.11	named	no.ssb.lds	linked-data-store-core
0.10	named	no.ssb.lds	linked-data-store-core
0.9	named	no.ssb.lds	linked-data-store-core
0.8	named	no.ssb.lds	linked-data-store-core
0.7	named	no.ssb.lds	linked-data-store-core
0.6	named	no.ssb.lds	linked-data-store-core
0.5	named	no.ssb.lds	linked-data-store-core
0.4	named	no.ssb.lds	linked-data-store-core
0.3	named	no.ssb.lds	linked-data-store-core
0.2	named	no.ssb.lds	linked-data-store-core
0.1	named	no.ssb.lds	linked-data-store-core
