1.0.0		2016-05-18T13:00:54Z	
1.1.0		2016-06-19T13:37:17Z	
1.1.1		2016-06-19T13:36:59Z	
1.1.2		2016-06-19T13:38:32Z	
1.1.3		2016-06-20T07:55:58Z	
1.1.4		2016-07-05T12:20:17Z	
1.1.5		2016-07-18T07:15:31Z	
1.1.6		2016-09-05T07:05:40Z	
1.1.7		2016-09-05T07:17:57Z	
1.2.0.RELEASE		2016-11-03T01:28:03Z	
2.0.0.RELEASE		2017-04-18T05:48:19Z	
2.0.1.RELEASE		2017-04-18T06:14:27Z	
2.0.2.RELEASE		2017-04-21T03:20:50Z	
2.0.3.RELEASE		2017-04-24T09:24:10Z	
2.0.4.RELEASE		2017-08-16T10:11:28Z	
2.0.5.RELEASE		2017-11-20T10:36:37Z	
2.1.0.RELEASE		2017-10-30T08:44:37Z	
2.1.1.RELEASE		2017-12-15T06:48:36Z	
2.1.2.RELEASE		2019-01-14T08:24:07Z	
2.1.21.RELEASE		2019-02-19T06:08:29Z	
3.0.0.RELEASE		2019-01-14T07:29:29Z	
3.3.0.RELEASE		2021-02-03T13:35:02Z	
