1.1		2007-04-24T18:49:13Z	
1.1	bundle	2007-06-05T14:33:02Z	
1.2		2007-05-10T07:18:25Z	
1.2	jar-with-dependencies	2007-05-10T07:19:21Z	
1.3		2007-06-26T12:50:25Z	
1.3	jar-with-dependencies	2007-06-26T12:51:19Z	
1.4		2007-11-13T17:00:22Z	
1.4	jar-with-dependencies	2007-11-13T17:01:16Z	
1.4.1		2008-04-21T19:46:16Z	
1.4.1	jar-with-dependencies	2008-04-21T19:47:16Z	
1.4.2		2008-04-27T09:20:54Z	
1.4.2	jar-with-dependencies	2008-04-27T09:21:54Z	
10.0.0		2021-10-27T12:34:23Z	
10.0.0	jar-with-dependencies	2021-10-27T12:34:20Z	
10.0.1-beta-1		2021-10-30T13:46:31Z	
10.0.1-beta-1	jar-with-dependencies	2021-10-30T13:46:33Z	
10.0.1-beta-10		2022-03-29T00:37:09Z	
10.0.1-beta-10	jar-with-dependencies	2022-03-29T00:37:09Z	
10.0.1-beta-2		2021-12-08T17:12:19Z	
10.0.1-beta-2	jar-with-dependencies	2021-12-08T17:12:49Z	
10.0.1-beta-3		2022-02-15T10:28:32Z	
10.0.1-beta-3	jar-with-dependencies	2022-02-15T10:28:29Z	
10.0.1-beta-4		2022-02-15T12:30:08Z	
10.0.1-beta-4	jar-with-dependencies	2022-02-15T12:30:09Z	
10.0.1-beta-5		2022-02-22T00:28:47Z	
10.0.1-beta-5	jar-with-dependencies	2022-02-22T00:28:47Z	
10.0.1-beta-6		2022-03-01T00:30:28Z	
10.0.1-beta-6	jar-with-dependencies	2022-03-01T00:30:28Z	
10.0.1-beta-7		2022-03-08T00:31:22Z	
10.0.1-beta-7	jar-with-dependencies	2022-03-08T00:31:22Z	
10.0.1-beta-8		2022-03-15T00:31:04Z	
10.0.1-beta-8	jar-with-dependencies	2022-03-15T00:31:04Z	
10.0.1-beta-9		2022-03-22T00:32:13Z	
10.0.1-beta-9	jar-with-dependencies	2022-03-22T00:32:14Z	
10.1.0		2022-04-12T07:24:47Z	
10.1.0	jar-with-dependencies	2022-04-12T07:25:00Z	
10.1.0-beta-1		2022-04-05T00:30:08Z	
10.1.0-beta-1	jar-with-dependencies	2022-04-05T00:30:08Z	
10.1.0-beta-2		2022-04-12T00:29:18Z	
10.1.0-beta-2	jar-with-dependencies	2022-04-12T00:29:17Z	
10.1.1		2022-04-13T09:54:17Z	
10.1.1	jar-with-dependencies	2022-04-13T09:54:23Z	
10.2.0		2022-10-21T17:10:48Z	
10.2.0	jar-with-dependencies	2022-10-21T17:10:43Z	
10.2.0-beta-1		2022-04-19T00:29:02Z	
10.2.0-beta-1	jar-with-dependencies	2022-04-19T00:29:01Z	
10.2.0-beta-10		2022-06-07T00:27:56Z	
10.2.0-beta-10	jar-with-dependencies	2022-06-07T00:27:56Z	
10.2.0-beta-11		2022-06-14T00:40:50Z	
10.2.0-beta-11	jar-with-dependencies	2022-06-14T00:40:50Z	
10.2.0-beta-12		2022-07-28T06:09:54Z	
10.2.0-beta-12	jar-with-dependencies	2022-07-28T06:09:57Z	
10.2.0-beta-13		2022-08-02T02:34:48Z	
10.2.0-beta-13	jar-with-dependencies	2022-08-02T02:34:48Z	
10.2.0-beta-14		2022-08-09T02:23:58Z	
10.2.0-beta-14	jar-with-dependencies	2022-08-09T02:23:56Z	
10.2.0-beta-15		2022-08-16T02:23:27Z	
10.2.0-beta-15	jar-with-dependencies	2022-08-16T02:23:25Z	
10.2.0-beta-16		2022-08-23T02:30:35Z	
10.2.0-beta-16	jar-with-dependencies	2022-08-23T02:30:35Z	
10.2.0-beta-17		2022-08-30T02:45:09Z	
