0.20.0	named	de.gematik.test	tiger-testenv-mgr	2022-04-11T14:38:35Z	9.0.56
0.20.1	named	de.gematik.test	tiger-testenv-mgr	2022-04-26T06:52:55Z	9.0.60
0.20.2	named	de.gematik.test	tiger-testenv-mgr	2022-05-11T07:30:04Z	9.0.60
0.22.0	named	de.gematik.test	tiger-testenv-mgr	2022-05-25T14:07:49Z	9.0.60
0.22.1	named	de.gematik.test	tiger-testenv-mgr	2022-05-31T13:55:05Z	9.0.60
0.22.2	named	de.gematik.test	tiger-testenv-mgr	2022-06-02T10:04:19Z	9.0.60
0.22.3	named	de.gematik.test	tiger-testenv-mgr	2022-06-02T17:22:52Z	9.0.60
0.23.1	named	de.gematik.test	tiger-testenv-mgr	2022-06-10T09:43:10Z	9.0.60
0.23.2	named	de.gematik.test	tiger-testenv-mgr	2022-06-23T09:59:33Z	9.0.60
0.23.3	named	de.gematik.test	tiger-testenv-mgr	2022-07-11T09:52:07Z	9.0.60
