0.2		2017-11-02T20:10:44Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/mike10004/antiprint-artifact/0.2/antiprint-artifact-0.2.jar returned status 404
0.4		2017-11-28T20:08:58Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/mike10004/antiprint-artifact/0.4/antiprint-artifact-0.4.jar returned status 404
0.5		2017-12-07T16:56:36Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/github/mike10004/antiprint-artifact/0.5/antiprint-artifact-0.5.jar returned status 404
