2.17.108	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-10T20:24:15Z	2.13.1
2.17.109	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-11T20:25:55Z	2.13.1
2.17.110	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-12T20:23:23Z	2.13.1
2.17.111	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-13T20:32:41Z	2.13.1
2.17.112	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-14T20:37:30Z	2.13.1
2.17.113	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-18T20:25:00Z	2.13.1
2.17.114	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-19T20:25:44Z	2.13.1
2.17.115	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-20T21:12:08Z	2.13.1
2.17.116	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-22T01:27:44Z	2.13.1
2.17.117	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-24T20:22:18Z	2.13.1
2.17.118	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-25T22:01:35Z	2.13.1
2.17.119	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-26T20:23:01Z	2.13.1
2.17.120	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-27T20:25:41Z	2.13.1
2.17.121	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-01-28T20:20:41Z	2.13.1
2.17.122	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-02T20:47:13Z	2.13.1
2.17.123	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-03T20:27:41Z	2.13.1
2.17.124	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-04T21:06:13Z	2.13.1
2.17.125	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-07T20:23:34Z	2.13.1
2.17.126	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-08T22:27:15Z	2.13.1
2.17.127	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-09T21:11:13Z	2.13.1
2.17.128	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-10T20:44:28Z	2.13.1
2.17.129	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-11T20:23:06Z	2.13.1
2.17.130	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-14T20:24:24Z	2.13.1
2.17.131	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-16T20:27:30Z	2.13.1
2.17.132	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-17T20:26:05Z	2.13.1
2.17.133	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-18T20:37:52Z	2.13.1
2.17.134	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-21T20:22:13Z	2.13.1
2.17.135	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-22T20:29:14Z	2.13.1
2.17.136	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-23T20:26:15Z	2.13.1
2.17.137	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-24T23:19:54Z	2.13.1
2.17.138	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-25T20:30:16Z	2.13.1
2.17.139	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-02-28T20:33:26Z	2.13.1
2.17.140	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-01T20:32:52Z	2.13.1
2.17.141	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-02T21:03:36Z	2.13.1
2.17.142	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-03T20:34:07Z	2.13.1
2.17.143	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-04T20:42:21Z	2.13.1
2.17.144	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-07T21:04:04Z	2.13.1
2.17.145	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-08T20:34:47Z	2.13.1
2.17.146	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-09T20:33:15Z	2.13.1
2.17.147	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-10T20:32:17Z	2.13.1
2.17.148	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-11T20:27:32Z	2.13.1
2.17.149	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-14T19:42:55Z	2.13.1
2.17.150	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-15T21:42:37Z	2.13.1
2.17.151	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-16T20:23:34Z	2.13.1
2.17.152	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-18T19:29:58Z	2.13.1
2.17.153	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-21T19:32:55Z	2.13.1
2.17.154	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-22T20:19:14Z	2.13.2
2.17.155	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-23T19:28:45Z	2.13.2
2.17.156	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-24T19:30:39Z	2.13.2
2.17.157	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-25T19:31:51Z	2.13.2
2.17.158	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-28T19:29:07Z	2.13.2
2.17.159	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-29T19:43:52Z	2.13.2
2.17.160	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-30T19:32:28Z	2.13.2
2.17.161	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-03-31T19:36:46Z	2.13.2
2.17.162	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-01T19:28:59Z	2.13.2
2.17.163	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-04T19:31:55Z	2.13.2
2.17.164	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-05T19:28:38Z	2.13.2
2.17.165	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-06T19:34:24Z	2.13.2
2.17.166	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-07T20:14:57Z	2.13.2
2.17.167	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-08T19:29:02Z	2.13.2
2.17.168	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-11T19:29:26Z	2.13.2
2.17.169	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-12T20:17:19Z	2.13.2
2.17.170	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-13T19:29:46Z	2.13.2
2.17.171	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-14T19:31:09Z	2.13.2
2.17.172	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-15T20:23:01Z	2.13.2
2.17.173	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-19T19:32:30Z	2.13.2
2.17.174	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-20T19:27:26Z	2.13.2
2.17.175	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-21T19:40:34Z	2.13.2
2.17.176	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-22T19:34:26Z	2.13.2
2.17.177	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-25T19:30:38Z	2.13.2
2.17.178	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-26T19:32:41Z	2.13.2
2.17.179	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-27T19:33:55Z	2.13.2
2.17.180	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-28T19:37:33Z	2.13.2
2.17.181	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-04-29T19:28:52Z	2.13.2
2.17.182	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-05-02T19:31:36Z	2.13.2
2.17.183	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-05-03T22:37:32Z	2.13.2
2.17.184	named	software.amazon.awssdk	third-party-jackson-dataformat-cbor	2022-05-04T19:32:43Z	2.13.2
