63.1	automatic	com.ibm.icu	icu4j	2018-10-15T21:25:46Z	
64.1	automatic	com.ibm.icu	icu4j	2019-03-27T21:36:16Z	
63.2	automatic	com.ibm.icu	icu4j	2019-04-11T21:56:45Z	
64.2	automatic	com.ibm.icu	icu4j	2019-04-17T19:59:33Z	
65.1	automatic	com.ibm.icu	icu4j	2019-10-03T07:16:18Z	
66.1	automatic	com.ibm.icu	icu4j	2020-03-11T18:24:33Z	
67.1	automatic	com.ibm.icu	icu4j	2020-04-22T22:50:53Z	
68.1	automatic	com.ibm.icu	icu4j	2020-10-28T14:33:04Z	
68.2	automatic	com.ibm.icu	icu4j	2020-12-17T15:47:01Z	
69.1	automatic	com.ibm.icu	icu4j	2021-04-07T22:51:16Z	
70.1	automatic	com.ibm.icu	icu4j	2021-10-28T06:03:02Z	
71.1	automatic	com.ibm.icu	icu4j	2022-04-07T16:28:44Z	
72.1	automatic	com.ibm.icu	icu4j	2022-10-19T14:39:54Z	
73.1	automatic	com.ibm.icu	icu4j	2023-04-13T16:16:03Z	
73.2	automatic	com.ibm.icu	icu4j	2023-06-13T13:26:22Z	
74.1	automatic	com.ibm.icu	icu4j	2023-10-30T20:10:15Z	
74.2	automatic	com.ibm.icu	icu4j	2023-12-12T20:14:05Z	
75.1	automatic	com.ibm.icu	icu4j	2024-04-16T19:25:00Z	
76.1	automatic	com.ibm.icu	icu4j	2024-10-25T05:21:12Z	
77.1	automatic	com.ibm.icu	icu4j	2025-03-13T18:32:45Z	
76.1.0	automatic	ch.reportingsoft.birt	icu	2025-04-11T09:23:54Z	
78.1	automatic	com.ibm.icu	icu4j	2025-10-30T18:49:38Z	
78.2	automatic	com.ibm.icu	icu4j	2026-01-08T19:03:25Z	
78.3	automatic	com.ibm.icu	icu4j	2026-03-17T17:45:54Z	
